Data info
File name: C:\TP_RESA_PERCAGE\TP11\Alu2017-T4-Vc52-f0.04BC-DRY.dxd
Start time: 05/12/2017 11:26:16,293
Number of channels: 4
Sample rate: 1000
Store type: Toujours rapide


Data1

Time [s]	Fx [N]	Fy [N]	Fz [N]	Mz [Nm]
3.39	-10.308634	-10.089479	43.601807	0.36142901
3.391	-9.6951942	-9.1077909	42.925888	0.33907548
3.392	-9.7849236	-8.9326601	41.991409	0.33839956
3.393	-9.1343269	-8.755456	42.139465	0.33535257
3.394	-8.3987217	-8.3722219	41.89753	0.33622697
3.395	-8.1745968	-8.0755339	42.060608	0.33396319
3.396	-7.8599553	-8.2318172	40.304298	0.33675268
3.397	-7.4602704	-8.198987	42.15556	0.34510508
3.398	-7.5885158	-8.5355864	43.531532	0.36508754
3.399	-7.6278548	-8.7922916	42.143223	0.36945418
3.4	-8.1522446	-9.4542961	44.441875	0.36464766
3.401	-9.2138271	-10.088871	45.65799	0.3674747
3.402	-9.8532305	-11.341069	47.469017	0.38748398
3.403	-10.600136	-11.786781	44.481033	0.37983432
3.404	-10.727488	-11.404263	38.962658	0.36567762
3.405	-10.769044	-11.572276	36.272938	0.36938444
3.406	-10.957907	-11.784063	37.173088	0.36013618
3.407	-10.832201	-11.706851	36.47464	0.36378399
3.408	-11.47586	-11.769544	37.904793	0.35884336
3.409	-11.451899	-11.719833	36.959583	0.36991552
3.41	-11.695049	-11.218868	35.803017	0.36345676
3.411	-10.665403	-10.70442	36.956364	0.35195008
3.412	-9.5221739	-10.243366	40.523705	0.33758417
3.413	-9.2734079	-9.1009598	40.140148	0.32549277
3.414	-8.9683161	-8.7601404	39.089794	0.33521846
3.415	-8.8871346	-8.7511997	38.672977	0.33109859
3.416	-8.765398	-8.6343269	38.160141	0.32945171
3.417	-8.5252504	-8.4933147	38.698727	0.33394173
3.418	-8.5049734	-8.3752975	39.430973	0.32617405
3.419	-8.1207018	-8.2574949	38.387592	0.32329872
3.42	-8.0787163	-8.2874279	38.403687	0.32704309
3.421	-7.965384	-8.6803541	39.065655	0.32951608
3.422	-8.628212	-9.2950449	41.847641	0.33061042
3.423	-9.7872124	-9.8647814	44.354969	0.33158675
3.424	-10.225199	-10.93012	42.583641	0.33501461
3.425	-10.607611	-11.061083	38.808701	0.34519628
3.426	-10.86056	-11.598311	37.040588	0.35377398
3.427	-11.073635	-11.837851	35.99828	0.35148874
3.428	-11.166869	-11.887453	37.798042	0.35395101
3.429	-11.251376	-12.017773	38.409588	0.35366133
3.43	-11.584542	-12.15335	38.262066	0.34975603
3.431	-11.492954	-11.924861	36.883408	0.3596051
3.432	-11.794291	-11.550282	37.907478	0.35741642
3.433	-10.702454	-11.22788	38.57159	0.34615114
3.434	-9.8506556	-10.701738	39.982971	0.34554496
3.435	-9.7110014	-9.6460562	39.597267	0.34191862
3.436	-9.172986	-9.1155157	37.976677	0.3385444
3.437	-8.9907389	-8.7816343	37.990623	0.33317998
3.438	-8.6462364	-8.5970268	39.128418	0.32410875
3.439	-8.5813265	-8.3548765	41.56118	0.32569662
3.44	-8.2955818	-8.4284048	41.064438	0.31662539
3.441	-8.1029634	-8.2418308	40.481861	0.32746688
3.442	-8.1298933	-8.2190495	38.696045	0.32851294
3.443	-8.0548267	-8.4405642	38.255093	0.32216683
3.444	-8.5118399	-8.4974985	39.046879	0.31781629
3.445	-9.3698959	-8.8645325	38.483616	0.31251088
3.446	-9.4208221	-9.3795881	37.53894	0.30339137
3.447	-9.8285894	-9.5645885	35.819645	0.30677095
3.448	-10.058938	-9.9156723	36.482689	0.30765608
3.449	-10.541163	-10.348938	36.685997	0.30876115
3.45	-10.598312	-10.682462	38.574272	0.30930296
3.451	-10.706388	-10.604392	39.163822	0.30889526
3.452	-10.802804	-10.62517	38.662251	0.30834809
3.453	-10.909698	-10.496388	36.201591	0.31840101
3.454	-11.023853	-10.072563	35.949463	0.3155525
3.455	-9.7763042	-9.7267017	38.790997	0.31911984
3.456	-8.9197855	-8.4287624	41.215176	0.34365669
3.457	-9.21912	-8.0820427	38.283524	0.32786921
3.458	-9.0574369	-8.2132921	35.764927	0.32166794
3.459	-8.7209091	-7.8688245	35.718258	0.32426432
3.46	-8.3298073	-7.6176267	37.365669	0.31621769
3.461	-8.1841097	-6.9967489	39.47657	0.328352
3.462	-7.7994804	-7.0135217	39.839203	0.33255771
3.463	-7.5723867	-6.868432	40.326294	0.33210173
3.464	-7.1394424	-6.7015986	38.647766	0.33413485
3.465	-7.0142727	-6.7955475	39.962048	0.33330873
3.466	-7.8935008	-7.18715	42.94574	0.33373252
3.467	-8.5944157	-7.9518299	43.070194	0.33739641
3.468	-9.2387896	-8.9661341	40.39764	0.32207027
3.469	-9.3219023	-8.8944654	38.168186	0.32283202
3.47	-9.5935564	-9.223877	37.951466	0.32419994
3.471	-9.8354206	-9.419034	40.051098	0.32366887
3.472	-9.9885921	-9.6896152	41.704411	0.33024564
3.473	-10.740863	-10.022675	41.707092	0.33470348
3.474	-11.018525	-10.59234	40.140682	0.34212783
3.475	-11.22484	-10.39332	40.489906	0.35388663
3.476	-11.61208	-10.562407	39.947563	0.33698872
3.477	-10.923897	-10.32909	42.114788	0.32780483
3.478	-10.780309	-9.5849018	43.321247	0.32951608
3.479	-10.361277	-8.8278751	40.930862	0.32919958
3.48	-9.8786936	-8.5787878	36.581394	0.33542231
3.481	-9.3596678	-8.2042084	37.270184	0.33155456
3.482	-9.2255573	-7.8697901	38.750225	0.32713428
3.483	-9.1610775	-7.5009685	39.222832	0.34035757
3.484	-8.8587027	-7.4330549	38.255627	0.32631889
3.485	-8.4839449	-7.049964	38.090939	0.34150556
3.486	-7.962666	-6.9694619	37.426826	0.33986405
3.487	-7.8536253	-6.8113904	39.047951	0.32706454
3.488	-8.3723288	-7.0675235	41.126663	0.33402756
3.489	-8.73668	-7.8055601	41.297791	0.32460764
3.49	-9.1639023	-8.7428675	37.783558	0.31533793
3.491	-9.7244844	-9.2611418	34.736568	0.30979648
3.492	-9.9822979	-9.6663342	35.527283	0.30834273
3.493	-10.169374	-10.200988	36.287422	0.30481294
3.494	-10.294364	-10.355518	36.960655	0.30438915
3.495	-10.628496	-10.470102	36.957439	0.30212536
3.496	-10.855053	-10.736643	33.753807	0.32021955
3.497	-11.541019	-11.093627	33.195374	0.31835809
3.498	-11.498033	-11.30334	36.209637	0.32230094
3.499	-11.396895	-11.288177	37.732597	0.33169404
3.5	-12.019275	-11.358092	39.287743	0.34566298
3.501	-12.153814	-11.415599	39.058144	0.39487615
3.502	-10.711	-10.578607	36.755737	0.38396493
3.503	-9.5531807	-9.6677647	39.862808	0.3521271
3.504	-9.8465786	-9.4706402	40.89653	0.35781875
3.505	-10.056005	-9.6305351	42.96666	0.3559573
3.506	-9.3632441	-9.1541033	39.908405	0.32930687
3.507	-9.1040354	-8.5322962	36.246655	0.32914594
3.508	-8.3637104	-8.2906466	35.670513	0.31972602
3.509	-7.9812984	-7.9516511	36.374325	0.31337455
3.51	-8.7053881	-8.0273972	39.247509	0.32546595
3.511	-8.308671	-8.3445415	40.778515	0.32337919
3.512	-8.2040291	-8.2782011	39.895531	0.32267109
3.513	-8.541666	-8.6519222	40.408905	0.31846538
3.514	-9.0678082	-9.4791155	42.120689	0.31703845
3.515	-9.6110802	-9.7723351	42.804653	0.31756416
3.516	-9.6437321	-9.9922762	42.226906	0.31464592
3.517	-10.032938	-10.23811	38.974461	0.30937269
3.518	-10.723374	-10.83381	36.604458	0.3231217
3.519	-11.153243	-11.126206	37.438091	0.32496169
3.52	-10.932551	-11.318217	38.201984	0.32548741
3.521	-11.050783	-11.310779	40.262455	0.3293927
3.522	-11.119948	-11.156212	40.479713	0.34605458
3.523	-11.342751	-11.059258	40.311272	0.34009472
3.524	-10.767506	-10.771976	40.509754	0.34119442
3.525	-10.628603	-10.393069	43.022449	0.33311561
3.526	-10.242007	-9.5667343	42.273575	0.32856658
3.527	-9.7538815	-9.189044	40.75491	0.31534865
3.528	-9.3446836	-8.8553057	39.102131	0.3111805
3.529	-8.8865623	-8.4398136	36.179596	0.32411948
3.53	-8.5419159	-8.3051662	38.493809	0.30642226
3.531	-8.6986647	-8.1647978	39.374107	0.31008616
3.532	-8.7783794	-7.9210739	39.470131	0.31656101
3.533	-8.2222681	-8.3072405	38.655277	0.32472566
3.534	-8.4922056	-8.2608919	38.02335	0.32311633
3.535	-8.8276606	-8.8411436	39.360161	0.328352
3.536	-8.8928919	-9.0715628	39.866024	0.32585755
3.537	-9.3322735	-9.5775347	41.341778	0.32724157
3.538	-9.784852	-9.7230892	39.55328	0.31041875
3.539	-10.147808	-10.004256	38.230949	0.30813888
3.54	-10.770152	-10.345613	35.150703	0.3093566
3.541	-10.9318	-10.490273	36.935982	0.30405119
3.542	-10.811065	-10.401867	38.589832	0.29359594
3.543	-10.744546	-10.287068	40.239388	0.30553713
3.544	-11.247979	-10.077498	38.110786	0.3025116
3.545	-11.404119	-10.060046	37.504608	0.29914811
3.546	-11.035048	-10.001538	38.949783	0.30494705
3.547	-10.987947	-9.6949444	40.063972	0.29742077
3.548	-10.6526	-9.1859684	40.215786	0.2947332
3.549	-10.209177	-8.8844519	37.919815	0.2932097
3.55	-9.6867189	-8.5349064	35.569664	0.30547813
3.551	-8.9730368	-8.0616217	34.039196	0.30750588
3.552	-8.795331	-7.8757625	35.691437	0.30113295
3.553	-9.3006592	-7.8025918	37.466522	0.30544594
3.554	-9.2054949	-8.1012468	38.527603	0.30532792
3.555	-8.7955456	-8.2797747	36.67527	0.30480757
3.556	-8.8867407	-8.1472025	35.525139	0.30877724
3.557	-8.8746891	-8.3589897	38.370426	0.31590655
3.558	-8.9369164	-8.5300789	40.100986	0.31348184
3.559	-9.1984138	-8.8540897	39.583321	0.31373933
3.56	-9.6140842	-8.9661703	39.036686	0.30468956
3.561	-10.038159	-9.4308357	37.531967	0.31075135
3.562	-10.792075	-9.8008022	35.511726	0.31537548
3.563	-10.935591	-10.01495	37.155384	0.3094478
3.564	-10.839497	-9.9974613	40.005501	0.30352548
3.565	-10.746084	-9.6773491	43.287453	0.30940488
3.566	-11.074816	-9.386776	41.870708	0.31305805
3.567	-10.74637	-9.3666773	38.861805	0.31307414
3.568	-10.559724	-8.8310585	40.6385	0.32435015
3.569	-9.9550829	-8.5364447	42.097622	0.32722548
3.57	-9.684001	-8.1743107	42.838451	0.32815352
3.571	-9.0086565	-7.6538544	44.152195	0.34102812
3.572	-7.954083	-6.6523175	43.663498	0.37186816
3.573	-7.3771935	-5.9537988	44.329758	0.38565472
3.574	-7.1281772	-5.3509097	48.387405	0.38739279
3.575	-7.9217176	-6.4443212	47.036644	0.34928933
3.576	-8.2008467	-7.096241	45.104916	0.34137145
3.577	-8.0832586	-7.3212605	44.913944	0.34322754
3.578	-8.4714279	-7.4534039	42.238171	0.34190252
3.579	-8.4833364	-7.8278761	42.737598	0.33893064
3.58	-8.8329182	-8.401619	43.995556	0.32683387
3.581	-8.9881287	-8.887063	43.248291	0.33185497
3.582	-9.7261295	-9.1753111	42.762276	0.32631353
3.583	-10.411952	-9.8505125	41.261311	0.33673659
3.584	-11.198913	-10.496066	41.464622	0.3382279
3.585	-11.22223	-10.453508	45.306618	0.34771755
3.586	-11.387918	-10.55393	47.38694	0.34830227
3.587	-11.409805	-10.165368	49.004311	0.36263064
3.588	-11.765753	-10.078608	46.831722	0.36230877
3.589	-11.141298	-9.6651535	46.826359	0.36617115
3.59	-11.172591	-9.6193419	47.64175	0.37021592
3.591	-10.314534	-8.9545832	47.342953	0.35544768
3.592	-10.06652	-8.4437475	45.879539	0.344515
3.593	-9.1911182	-7.8565221	44.478352	0.34187034
3.594	-8.6273537	-7.0728879	39.925571	0.33835128
3.595	-7.745121	-6.6156607	40.004429	0.33303514
3.596	-7.3768001	-6.3663225	42.760666	0.33024564
3.597	-7.3559146	-6.3456516	45.728798	0.33992305
3.598	-7.467423	-6.7072492	46.260948	0.35120979
3.599	-7.6765637	-6.8287711	45.037323	0.34704164
3.6	-8.2753048	-7.5453501	42.358334	0.33277228
3.601	-8.4553699	-7.710145	44.085678	0.32619551
3.602	-8.3903532	-8.0077629	43.546555	0.33061042
3.603	-8.7391119	-8.4037647	41.10038	0.33013299
3.604	-9.4891291	-8.7540255	42.406078	0.32377616
3.605	-10.028039	-9.0475302	39.820427	0.33092156
3.606	-10.45941	-9.3042355	39.910015	0.32975212
3.607	-10.818969	-9.4748955	41.588005	0.34010008
3.608	-10.373829	-9.1764908	44.655914	0.34055606
3.609	-10.508905	-8.5955601	46.167606	0.35631135
3.61	-10.647737	-8.3572016	44.890877	0.35057142
3.611	-10.223661	-8.0775366	45.155342	0.34803405
3.612	-9.7849951	-7.5696688	47.001774	0.35884336
3.613	-9.3163233	-7.3675375	44.574375	0.35088256
3.614	-9.2474442	-7.4554782	41.696365	0.34442917
3.615	-8.5995302	-7.0986371	40.626701	0.34911767
3.616	-8.2422237	-6.7291718	37.379082	0.34262136
3.617	-7.715867	-6.6151958	38.036224	0.34237459
3.618	-7.6283197	-6.5018277	39.064583	0.33882335
3.619	-7.7128272	-6.4757566	41.970486	0.35383835
3.62	-7.523499	-6.5665584	41.948494	0.36833838
3.621	-7.4107747	-6.4609509	41.337486	0.37724331
3.622	-7.5807552	-6.2798481	40.835377	0.38297251
3.623	-7.497571	-6.4784389	45.343632	0.38612142
3.624	-7.3192577	-6.3041668	46.934719	0.3966625
3.625	-7.651351	-6.6248875	44.499809	0.38901284
3.626	-8.7180119	-7.7171903	41.4496	0.37264064
3.627	-9.3191843	-8.2780228	39.160069	0.37311807
3.628	-9.8268728	-8.487092	38.529751	0.36502317
3.629	-10.047923	-8.5110531	40.971634	0.35840884
3.63	-9.7315655	-8.5819702	42.341167	0.35483077
3.631	-10.002897	-8.2167253	43.05249	0.34501389
3.632	-10.049603	-8.3512287	40.336487	0.33132389
3.633	-9.9129543	-8.0257874	42.239243	0.33916131
3.634	-10.438524	-8.3744745	43.225224	0.32680169
3.635	-10.62517	-8.2159023	44.452602	0.32992378
3.636	-10.231029	-8.0905542	43.491837	0.32210782
3.637	-9.6202717	-7.4886303	43.94352	0.33542231
3.638	-9.0650902	-6.9446425	41.437263	0.34867242
3.639	-8.4455709	-6.4043384	43.996628	0.35483077
3.64	-8.3113174	-6.1173062	46.652016	0.35449818
3.641	-8.558403	-6.2393646	46.059246	0.36564007
3.642	-8.3364229	-6.2803845	43.304619	0.36606386
3.643	-8.17803	-6.21805	41.895386	0.37553743
3.644	-8.4479313	-6.3499074	42.646938	0.37414268
3.645	-8.5155592	-6.5068703	44.41827	0.37331119
3.646	-7.745729	-6.164227	45.721287	0.37923351
3.647	-8.0230694	-5.8210115	46.653625	0.38781658
3.648	-8.4818344	-6.4739685	42.580421	0.38924888
3.649	-9.0122328	-7.4036937	38.433727	0.37176087
3.65	-9.8869905	-7.7266316	39.765175	0.37053242
3.651	-9.8953228	-8.0094442	42.489761	0.35728768
3.652	-9.4578371	-7.8425031	43.460724	0.36027566
3.653	-9.9507198	-7.891355	42.18721	0.35262063
3.654	-9.8279457	-7.8539472	42.676979	0.35035685
3.655	-9.9584799	-7.876585	43.789562	0.34211174
3.656	-10.146735	-8.0402355	47.077412	0.32561615
3.657	-10.47722	-7.7689033	46.791489	0.32573417
3.658	-10.165297	-7.6526384	45.868275	0.32804623
3.659	-9.8486166	-7.4463944	43.387768	0.34229413
3.66	-9.3691454	-6.9627385	42.745644	0.33432797
3.661	-8.6198072	-6.2906485	44.093723	0.35058215
3.662	-8.4095936	-5.6968074	44.744427	0.36775365
3.663	-8.3356361	-5.5119138	47.02055	0.37494197
3.664	-7.7406507	-5.3282003	46.495911	0.39541796
3.665	-7.7543478	-5.151854	44.432755	0.41199937
3.666	-7.7313166	-5.5939894	47.183628	0.4070963
3.667	-7.5948815	-5.7233791	49.137886	0.40579811
3.668	-7.6956968	-6.0657363	47.422344	0.3923066
3.669	-7.5748544	-6.011806	48.559067	0.38494661
3.67	-8.195303	-5.8010201	48.64275	0.40826038
3.671	-8.8599548	-6.3631396	46.49752	0.39319173
3.672	-9.5390902	-7.2436194	44.202621	0.37150338
3.673	-10.156427	-8.1281767	44.936474	0.36337629
3.674	-10.419033	-8.4030132	44.626945	0.36340311
3.675	-10.86478	-8.3293781	42.166824	0.35728768
3.676	-10.765253	-8.8896379	41.355186	0.33822253
3.677	-10.607574	-8.5494261	45.201477	0.34298077
3.678	-10.845898	-8.4466085	48.022087	0.33788994
3.679	-10.723947	-8.5411654	47.918018	0.3388609
3.68	-10.591696	-8.2188711	47.148758	0.35293713
3.681	-10.501038	-8.0418806	46.02277	0.35925642
3.682	-10.422681	-8.0208521	46.545799	0.36429361
3.683	-10.144232	-7.9189997	50.291771	0.36964729
3.684	-9.733675	-7.5180988	53.159592	0.40440872
3.685	-9.6689091	-7.5048666	51.962254	0.4151912
3.686	-9.1743813	-7.2323899	52.327034	0.41423634
3.687	-10.008977	-7.2118621	54.512497	0.45825139
3.688	-9.9304066	-8.1087933	56.619102	0.46814874
3.689	-10.09352	-8.4849815	57.973618	0.45517221
3.69	-10.358916	-8.2130413	58.343227	0.4591687
3.691	-10.321758	-8.6247072	52.149471	0.44149294
3.692	-10.304557	-8.6559277	44.647869	0.40425315
3.693	-9.7865324	-7.986949	44.27504	0.37359014
3.694	-9.566556	-7.8260522	44.040615	0.37971094
3.695	-9.2288837	-8.132575	48.301575	0.38420632
3.696	-10.176561	-8.1371889	48.30479	0.38924351
3.697	-11.09234	-8.5260372	47.692711	0.39462402
3.698	-11.147449	-8.7707262	47.505493	0.38484469
3.699	-11.261819	-8.8705406	49.050983	0.39321318
3.7	-11.540161	-8.9949236	49.536461	0.38969412
3.701	-11.548816	-9.3107443	50.679085	0.39389446
3.702	-11.055647	-9.1015682	49.013969	0.39121225
3.703	-11.333631	-9.0265017	45.460041	0.39573982
3.704	-11.389743	-9.5666628	45.353825	0.38215175
3.705	-11.501752	-10.094522	48.408863	0.38498953
3.706	-11.90816	-10.085581	53.921337	0.39284304
3.707	-11.367176	-10.22949	51.398987	0.40070727
3.708	-11.251555	-10.205852	51.336224	0.39447919
3.709	-10.997746	-10.081289	51.94294	0.39702728
3.71	-11.054538	-10.077928	46.141857	0.37488297
3.711	-10.386454	-10.058616	45.410686	0.36772147
3.712	-10.165654	-10.200451	44.843132	0.36210492
3.713	-10.669838	-10.079644	43.121155	0.36962047
3.714	-11.525069	-10.154961	39.558109	0.36788777
3.715	-11.243365	-10.153423	39.234634	0.36142364
3.716	-11.041699	-10.276376	41.76342	0.36164358
3.717	-10.67885	-9.8434668	44.045444	0.36245897
3.718	-11.250232	-10.075532	42.957005	0.37125662
3.719	-11.948286	-10.234569	41.689392	0.36677197
3.72	-12.33009	-10.530792	41.202301	0.37319317
3.721	-12.937806	-10.983513	42.896385	0.37413195
3.722	-13.142083	-11.125742	43.915089	0.3744109
3.723	-12.975286	-11.306737	43.278332	0.36275938
3.724	-12.477861	-11.293612	41.104134	0.36996379
3.725	-12.411557	-11.11419	38.40583	0.37512973
3.726	-12.172304	-10.862134	39.083359	0.37349358
3.727	-12.133609	-11.051498	42.599197	0.36950782
3.728	-12.181173	-10.801373	41.54026	0.36043122
3.729	-11.609255	-10.699378	40.305908	0.35895601
3.73	-10.935019	-10.037194	37.905331	0.34304515
3.731	-10.327445	-9.7869616	37.936981	0.34416094
3.732	-9.9204645	-9.6088276	41.588005	0.33257917
3.733	-9.5747099	-9.5222101	44.109818	0.33310488
3.734	-9.0944872	-9.192584	44.273968	0.33402756
3.735	-9.659646	-9.2979774	41.869637	0.34563079
3.736	-10.280095	-9.2839584	39.712067	0.35136536
3.737	-10.412882	-9.3922482	39.188499	0.34170941
3.738	-10.072957	-9.4728212	42.229588	0.34009472
3.739	-9.7014532	-9.3528013	41.223759	0.32792285
3.74	-10.604642	-9.4035845	40.703949	0.34577027
3.741	-11.127708	-9.8198996	40.037685	0.34659103
3.742	-11.574672	-10.146485	42.588467	0.33852831
3.743	-11.610148	-10.054289	45.566257	0.32901183
3.744	-12.208817	-9.9971399	45.884903	0.34095839
3.745	-11.683498	-10.300337	44.084068	0.3356047
3.746	-11.5584	-10.030328	41.360554	0.34234241
3.747	-11.201737	-9.8421078	40.981823	0.34859195
3.748	-11.146842	-9.7345695	43.114182	0.34933224
3.749	-11.103604	-9.8990421	43.07663	0.34618333
3.75	-11.570059	-10.100208	43.68549	0.36245361
3.751	-11.159144	-10.294257	42.178627	0.37299469
3.752	-11.106215	-10.390173	41.326221	0.3940393
3.753	-10.603033	-10.474287	43.222004	0.41571155
3.754	-11.018454	-10.878871	47.291454	0.42794779
3.755	-10.573708	-10.742114	46.025452	0.4163821
3.756	-11.220119	-11.198447	44.637676	0.41145757
3.757	-11.80105	-11.507832	44.420418	0.44466332
3.758	-11.765931	-11.563871	42.363697	0.43574229
3.759	-11.268185	-11.084758	45.293209	0.38498953
3.76	-10.716616	-10.554932	46.308693	0.36989942
3.761	-10.639117	-10.542308	43.63131	0.37546769
3.762	-10.950897	-10.211394	41.568691	0.37125662
3.763	-11.217867	-10.379193	43.154949	0.36033466
3.764	-11.394928	-10.341428	47.102089	0.3534092
3.765	-11.728703	-10.333024	49.744064	0.35477713
3.766	-12.319218	-10.272835	48.686737	0.36038294
3.767	-11.510192	-10.308848	46.156879	0.36101595
3.768	-10.815106	-9.3380671	42.31649	0.34961119
3.769	-10.674845	-9.11269	42.348679	0.35573199
3.77	-9.8634939	-9.287034	46.909508	0.35196081
3.771	-10.148237	-9.3784075	50.265488	0.35192862
3.772	-10.328982	-9.483264	47.827358	0.35051242
3.773	-10.173843	-9.4175682	42.180771	0.34303442
3.774	-10.159718	-9.8124609	42.243534	0.35122052
3.775	-10.250233	-10.370396	43.304619	0.36337629
3.776	-10.014556	-10.658394	45.301254	0.36973849
3.777	-9.9553328	-11.051891	45.797462	0.36320999
3.778	-10.456298	-11.299621	43.690319	0.36360696
3.779	-10.71615	-11.567376	40.512974	0.36314026
3.78	-10.776697	-11.523496	39.94381	0.36629453
3.781	-10.791824	-11.357592	43.186066	0.35752371
3.782	-10.673736	-11.516665	46.368774	0.3531839
3.783	-10.548101	-11.238895	45.394596	0.34599021
3.784	-10.888455	-10.67978	42.112644	0.34685388
3.785	-11.09563	-10.801731	41.629311	0.34741715
3.786	-10.684894	-10.382234	41.623409	0.33140972
3.787	-10.744617	-10.284136	43.214497	0.33361986
3.788	-11.191438	-10.05039	43.778297	0.33047631
3.789	-10.147916	-9.9242191	41.879292	0.32911912
3.79	-10.061906	-9.6387968	39.086575	0.33781484
3.791	-10.014091	-9.6554976	39.737278	0.33780947
3.792	-9.3084202	-9.3816977	42.814846	0.32483831
3.793	-9.501646	-9.1699467	45.226688	0.33684388
3.794	-9.582613	-9.5204573	42.350288	0.34450427
3.795	-9.4711761	-9.7307072	40.181992	0.34465984
3.796	-9.3025551	-9.4542246	40.857368	0.328352
3.797	-9.2457991	-9.5969181	41.577812	0.3286685
3.798	-8.9685307	-9.6248846	41.789707	0.31479076
3.799	-9.2044935	-10.314105	42.701656	0.32817498
3.8	-10.094092	-11.149953	42.144829	0.34676269
3.801	-10.400687	-11.376904	40.642792	0.36038831
3.802	-10.324226	-11.239574	41.65506	0.34412339
3.803	-10.870181	-11.253951	44.22086	0.34360304
3.804	-10.813461	-12.036083	46.987289	0.35024419
3.805	-11.201022	-11.75016	45.532997	0.35001352
3.806	-11.597095	-11.684607	44.028278	0.35293177
3.807	-11.433731	-11.115978	44.607635	0.34531429
3.808	-11.047851	-11.09141	46.656307	0.34141973
3.809	-11.017738	-10.688005	48.684593	0.33609822
3.81	-11.198197	-10.344575	46.170288	0.33122197
3.811	-10.283171	-10.148023	44.639286	0.33278838
3.812	-9.8859529	-9.4707117	43.616291	0.33728376
3.813	-9.7819195	-9.0300064	43.047127	0.32576635
3.814	-9.4898443	-9.5176325	46.816166	0.32932833
3.815	-10.031043	-9.5898371	50.056274	0.34286812
3.816	-9.7018108	-10.128103	50.255295	0.35981432
3.817	-9.6132622	-9.8487597	45.903141	0.35686389
3.818	-9.8165016	-9.9940643	46.781834	0.36694899
3.819	-9.4952803	-10.277735	47.436829	0.36431506
3.82	-9.5846519	-10.558258	50.016041	0.3596212
3.821	-9.656249	-10.599921	51.315838	0.35344675
3.822	-10.377119	-10.994564	50.299282	0.36513582
3.823	-10.594307	-11.106072	46.847816	0.36968485
3.824	-10.987518	-11.107431	45.317348	0.3560324
3.825	-11.367284	-11.445676	47.54948	0.35530284
3.826	-11.53544	-11.712144	48.987682	0.36903039
3.827	-11.795579	-11.806022	47.797855	0.37503317
3.828	-11.86453	-11.781703	43.949959	0.38049415
3.829	-11.859523	-11.57435	44.606026	0.37508145
3.83	-11.618946	-11.499535	46.700832	0.36586538
3.831	-11.441563	-11.047851	47.194893	0.35743251
3.832	-11.350976	-10.498426	46.46909	0.34184888
3.833	-10.456048	-10.054003	44.731018	0.34722403
3.834	-10.38091	-9.3123178	42.411442	0.34924105
3.835	-9.6876488	-8.8809471	43.793316	0.33414021
3.836	-9.3982916	-8.4800825	44.437584	0.32879725
3.837	-9.267972	-8.0351219	45.117256	0.32400683
3.838	-8.4787588	-7.9275112	45.205769	0.31243041
3.839	-8.6054306	-7.8993659	43.412441	0.30843928
3.84	-8.6021051	-8.0639467	44.425243	0.31568661
3.841	-8.421896	-8.0859051	44.757839	0.30525818
3.842	-8.5374098	-8.2776289	44.227833	0.30815497
3.843	-8.8108883	-8.5665569	44.816311	0.30097738
3.844	-9.4667416	-8.9033346	43.212349	0.30414239
3.845	-9.6938715	-8.8555202	41.711384	0.30908838
3.846	-10.073672	-8.938633	42.636749	0.3111966
3.847	-10.627459	-9.3185768	43.531532	0.31009689
3.848	-10.683285	-9.5818977	44.699902	0.31200662
3.849	-11.482512	-9.7655401	43.134567	0.31090155
3.85	-11.451576	-9.887455	41.28545	0.31439379
3.851	-11.670695	-9.6775637	40.591293	0.31131461
3.852	-11.361239	-9.7244482	42.598125	0.30134752
3.853	-11.568628	-9.674345	42.537506	0.30656174
3.854	-11.248658	-9.5130901	42.751011	0.3025867
3.855	-10.683105	-9.0359077	40.376717	0.31501606
3.856	-10.228489	-8.7236271	37.941273	0.31797186
3.857	-9.7555981	-8.3621721	39.288277	0.31460837
3.858	-9.7603188	-8.0754976	41.167435	0.3136535
3.859	-9.4918833	-7.9241495	42.027885	0.31842783
3.86	-8.7556343	-7.9248648	41.078922	0.31935051
3.861	-9.0353708	-7.7376466	41.365379	0.31933442
3.862	-8.4019051	-7.5794678	41.466232	0.33297077
3.863	-8.0993519	-7.4484329	43.350216	0.33929542
3.864	-7.5540762	-7.1213107	43.431755	0.35553887
3.865	-7.2857122	-6.6785674	44.21764	0.37319317
3.866	-7.5071912	-6.5854411	41.601952	0.39458647
3.867	-7.557724	-6.3553433	43.099159	0.40621117
3.868	-8.2465868	-6.4336996	44.354969	0.40842131
3.869	-8.7541323	-7.3067408	43.233807	0.39312199
3.87	-9.3160372	-7.4866276	43.234344	0.39561644
3.871	-10.031329	-7.8938584	41.294571	0.39352968
3.872	-10.294936	-8.1220608	41.233952	0.38690999
3.873	-10.948179	-8.4833364	42.142685	0.36861196
3.874	-11.110507	-8.5977058	47.75494	0.36912695
3.875	-11.142014	-8.3126049	50.429638	0.36507145
3.876	-10.794221	-8.4125624	49.278969	0.37023202
3.877	-10.67817	-8.6487751	43.815311	0.35212174
3.878	-11.026321	-9.1829996	42.991337	0.32955363
3.879	-10.314356	-8.9041929	44.990116	0.33558324
3.88	-10.453222	-8.3405714	48.03067	0.34345821
3.881	-9.8837719	-7.808135	46.626266	0.33995524
3.882	-9.2541676	-7.5565796	43.392593	0.34199372
3.883	-9.0689526	-7.3366027	42.632992	0.35546377
