Data info
File name: C:\TP_RESA_PERCAGE\TP11\Alu2017-T4-Vc44-f0.04BC-DRY.dxd
Start time: 05/12/2017 11:13:55,432
Number of channels: 4
Sample rate: 1000
Store type: Toujours rapide


Data1

Time [s]	Fx [N]	Fy [N]	Fz [N]	Mz [Nm]
1.519	-8.363925	-8.0429535	-118.16598	0.0015194714
1.52	-8.4120617	-8.0606918	-117.56837	0.00079527497
1.521	-8.3511572	-8.0663424	-117.89561	0.0043947995
1.522	-8.351265	-8.0944519	-118.00665	-0.00050291419
1.523	-8.3643179	-8.0232487	-118.05922	0.0010795891
1.524	-8.2962971	-8.0605488	-117.94335	0.00072017312
1.525	-8.3614931	-8.0652695	-117.82319	0.0017823279
1.526	-8.3284121	-8.0772142	-117.60056	0.00097230077
1.527	-8.3415012	-7.993279	-117.70786	0.0047488511
1.528	-8.3126764	-8.0591545	-117.78617	0.0023080409
1.529	-8.3505135	-7.9783659	-117.71536	0.0009508431
1.53	-8.3727579	-8.0685596	-117.6408	-0.00041171908
1.531	-8.3462219	-8.0312948	-118.0088	0.0032092631
1.532	-8.3429317	-8.1022482	-117.95033	0.00027492642
1.533	-8.3725796	-8.0475674	-117.53619	-0.0038020313
1.534	-8.3676796	-8.1070404	-117.82587	-0.00099644065
1.535	-8.349906	-8.0749254	-117.80119	0.00075772405
1.536	-8.3456144	-8.0661993	-118.19226	-0.00047072768
1.537	-8.3228331	-8.1185207	-117.67084	0.00064507127
1.538	-8.3520517	-8.0296144	-117.83124	-0.00071212649
1.539	-8.3515511	-8.0542908	-117.81944	-0.0019674003
1.54	-8.3734016	-8.0655203	-117.65528	-0.00081941485
1.541	-8.272193	-7.9869847	-117.82748	0.000564605
1.542	-8.3529453	-8.0561504	-117.86557	0.0011815131
1.543	-8.2959757	-8.0155239	-117.82963	-0.0020264089
1.544	-8.3604918	-8.1006746	-117.61987	-0.00035271049
1.545	-8.3681803	-8.0384836	-118.19548	0.00082209706
1.546	-8.3758335	-8.0854759	-118.03186	0.0029088557
1.547	-8.4046583	-8.111618	-118.00075	0.00020518899
1.548	-8.311389	-8.033226	-118.12521	0.0026352704
1.549	-8.2638607	-8.0638752	-117.86932	0.0041212142
1.55	-8.3798752	-8.0612288	-117.74326	0.0022061169
1.551	-8.2835655	-8.0583315	-117.56087	0.0011225045
1.552	-8.3708982	-8.1148367	-117.50937	0.0023241341
1.553	-8.3032713	-7.9894524	-117.60056	0.0042070448
1.554	-8.3263741	-8.0403786	-117.7674	0.0071628392
1.555	-8.3492975	-8.0282192	-117.57053	0.0013209879
1.556	-8.3480816	-8.012949	-118.01416	0.0036866963
1.557	-8.3540545	-8.1077557	-118.12306	-0.00051900744
1.558	-8.3754044	-7.9978209	-117.79314	-0.00036343932
1.559	-8.3246212	-8.0738525	-117.96427	0.0037135184
1.56	-8.3879929	-8.0377321	-117.80173	-0.00071749091
1.561	-8.305953	-8.1121187	-118.10429	0.0033380091
1.562	-8.3340626	-8.071063	-118.08068	0.0030000508
1.563	-8.2905035	-8.064662	-117.3935	0.0016696751
1.564	-8.4016905	-8.0725651	-118.04957	-0.0021068752
1.565	-8.3205805	-7.982121	-117.64402	0.00073626637
1.566	-8.2791672	-8.1485252	-118.04366	0.0022383034
1.567	-8.4868774	-7.9945664	-117.55765	-0.00050291419
1.568	-8.1900101	-8.0108747	-117.79958	-0.0014202297
1.569	-8.4470377	-8.1610069	-118.05976	-0.0031743944
1.57	-8.3433971	-7.9540472	-117.76472	-0.00087305903
1.571	-8.303772	-8.1311092	-118.02811	0.00080600381
1.572	-8.410202	-8.055006	-117.9117	0.00038221478
1.573	-8.3284121	-8.0402002	-117.83177	-0.0036840141
1.574	-8.3176832	-8.0351934	-117.8071	8.1807375E-5
1.575	-8.3145723	-8.0615149	-118.27595	-0.0022678077
1.576	-8.3432894	-8.0206738	-117.82426	0.00059142709
1.577	-8.3312016	-8.0744963	-117.76096	0.0045879185
1.578	-8.2661848	-8.0446348	-117.7733	-0.0036464632
1.579	-8.3201866	-8.0535393	-117.56623	0.0030912459
1.58	-8.3168249	-8.0046158	-117.95354	0.001744777
1.581	-8.3312378	-8.0233555	-117.83338	0.0016160309
1.582	-8.3726864	-8.048604	-118.16168	-0.00056728721
1.583	-8.3175402	-8.0748186	-117.70249	-0.00099644065
1.584	-8.4244709	-8.0683098	-118.12521	0.00059142709
1.585	-8.2971554	-8.0109463	-117.66547	0.0044323504
1.586	-8.4033356	-8.0508213	-117.97071	0.00045731664
1.587	-8.3178978	-8.0227833	-117.90902	0.0043679774
1.588	-8.2714424	-8.1037865	-117.87361	-0.00051364303
1.589	-8.3407145	-8.0475311	-117.53136	0.0011815131
1.59	-8.3120327	-8.0194931	-117.69605	0.0026781857
1.591	-8.399437	-8.0817919	-117.94872	0.0035794079
1.592	-8.305274	-8.0083351	-117.75077	0.0002373755
1.593	-8.2798824	-8.1137638	-118.2384	0.00068262219
1.594	-8.3821993	-8.0655918	-117.70195	0.0019969046
1.595	-8.3286266	-7.9795818	-117.56409	0.0026781857
1.596	-8.3397131	-8.0503569	-117.894	0.0033541024
1.597	-8.4124546	-8.0736027	-117.85269	0.00039830804
1.598	-8.3286629	-8.0606565	-118.24054	0.00016763806
1.599	-8.3383188	-8.1174479	-118.18851	0.00019446015
1.6	-8.3279476	-8.0553274	-118.52968	0.00019446015
1.601	-8.3253012	-8.0732803	-117.87791	-9.521842E-5
1.602	-8.3762989	-8.0561857	-117.90097	0.00085964799
1.603	-8.298872	-8.0853682	-117.52922	-0.00094279647
1.604	-8.3287697	-8.0017195	-117.46914	0.0034292042
1.605	-8.308814	-8.0273972	-117.84894	0.0060094893
1.606	-8.3677158	-8.0578308	-117.58554	0.0011385977
1.607	-8.3805904	-8.0131989	-117.86127	0.0021149218
1.608	-8.343504	-8.089839	-117.73306	-0.00093743205
1.609	-8.3693609	-8.0085859	-118.05386	-0.00025078654
1.61	-8.3140001	-8.0576162	-117.87576	0.00076845288
1.611	-8.3504419	-8.0279694	-118.07854	0.002592355
1.612	-8.3883867	-8.1182346	-117.99271	0.0017340481
1.613	-8.3946447	-8.0921993	-117.53834	-0.00013276935
1.614	-8.327733	-8.078001	-117.73199	-0.0015382469
1.615	-8.2891092	-8.0309019	-117.67406	0.001873523
1.616	-8.3172188	-8.0314741	-117.37204	-0.0018386543
1.617	-8.3200436	-8.0872993	-117.51366	-0.0003258884
1.618	-8.3816633	-7.9954963	-118.19387	0.0017340481
1.619	-8.2307796	-8.1149797	-117.88274	0.00013545156
1.62	-8.4579811	-8.0661993	-118.10911	-0.0014202297
1.621	-8.3105669	-7.9418521	-118.16276	-0.00096425414
1.622	-8.369504	-8.1617222	-117.8602	1.7434359E-5
1.623	-8.4781866	-7.9793315	-118.10751	-0.0013612211
1.624	-8.254777	-8.109437	-117.96052	0.0040461123
1.625	-8.3525162	-8.0248575	-118.24751	-0.00089451671
1.626	-8.3085642	-8.0994949	-117.5775	-0.00076040626
1.627	-8.4033356	-8.035265	-118.16544	-0.0010983646
1.628	-8.3163958	-8.0552206	-117.96427	-0.00070676208
1.629	-8.2678299	-8.0982075	-117.49864	0.0020505488
1.63	-8.3371382	-8.0380898	-117.82319	0.0029464066
1.631	-8.2919703	-8.0504637	-117.63007	0.0036920607
1.632	-8.3702908	-8.05826	-117.44821	0.00027492642
1.633	-8.3431826	-7.9791884	-118.19012	-9.3877316E-6
1.634	-8.3141432	-8.120595	-117.59306	-0.0018064678
1.635	-8.3831291	-8.0066185	-117.90741	0.0045074522
1.636	-8.3119974	-8.0817566	-118.02596	0.00072553754
1.637	-8.3870993	-8.0201368	-117.92136	0.0015677512
1.638	-8.363925	-8.124958	-118.25932	-0.0003258884
1.639	-8.3188276	-8.0836878	-117.97071	0.0007738173
1.64	-8.3201151	-8.0338345	-117.66869	-0.00092670321
1.641	-8.3131771	-8.0295067	-117.92297	-0.00040635467
1.642	-8.3589535	-8.0632668	-117.57911	0.0063474476
1.643	-8.2689028	-8.0726013	-117.55389	0.0023455918
1.644	-8.383666	-8.0509644	-117.56623	0.0016589463
1.645	-8.3285551	-7.9945307	-117.82963	0.0011117756
1.646	-8.3612423	-8.0580816	-117.44446	0.002399236
1.647	-8.3171825	-7.9845886	-118.19977	-0.00048682094
1.648	-8.3696823	-8.0674152	-118.04205	0.00058069825
1.649	-8.3418589	-8.0752831	-118.10857	-0.00048682094
1.65	-8.3715782	-8.0533609	-118.09516	-0.00076040626
1.651	-8.3059893	-8.1027136	-118.40791	8.7171793E-5
1.652	-8.3811979	-8.00247	-117.95354	0.00098839402
1.653	-8.3167534	-8.0809336	-117.76633	0.00072553754
1.654	-8.354948	-8.0555782	-118.35104	0.0033541024
1.655	-8.3117828	-8.0377321	-117.93208	0.0015194714
1.656	-8.3036642	-8.0165968	-117.85591	0.003182441
1.657	-8.2912188	-8.0767498	-118.01952	0.0015033782
1.658	-8.4511147	-7.9817991	-117.96052	-0.0023697317
1.659	-8.3607063	-7.9888802	-117.54853	0.001412183
1.66	-8.2569942	-8.1354723	-118.37787	0.0012029707
1.661	-8.5453138	-8.091198	-118.19173	-0.00091060996
1.662	-8.2057457	-7.8952532	-118.12735	-0.00028833747
1.663	-8.4063034	-8.2120399	-117.99377	0.0050921738
1.664	-8.3525162	-7.9222541	-118.06727	-0.00017032027
1.665	-8.2982998	-8.1951599	-118.2164	-0.00030443072
1.666	-8.3843813	-8.0092649	-117.83177	0.0018681586
1.667	-8.2606421	-8.0584393	-118.01685	0.0012995303
1.668	-8.4765062	-8.0764637	-118.21371	0.0021900237
1.669	-8.2120047	-7.9889159	-117.62417	-0.0011144578
1.67	-8.3744392	-8.0827579	-117.87897	-0.001629442
1.671	-8.3690033	-8.0211029	-118.2164	0.0025226176
1.672	-8.29737	-8.013092	-118.42615	-7.9125166E-5
1.673	-8.4068041	-8.0851898	-118.09892	0.00055924058
1.674	-8.363245	-8.0025778	-118.11769	0.0018574297
1.675	-8.3068113	-8.0301867	-117.93262	0.0011922419
1.676	-8.3567724	-8.152173	-117.94603	0.0060738623
1.677	-8.3146791	-7.9764705	-118.32637	0.00059142709
1.678	-8.2930069	-8.05404	-117.52975	-0.0025306642
1.679	-8.3554134	-8.0591183	-117.86288	0.00045195222
1.68	-8.2762346	-8.0338345	-118.20406	0.0080962479
1.681	-8.302413	-8.0548983	-117.66333	0.00043585896
1.682	-8.2956181	-8.0357294	-117.94872	3.3527613E-5
1.683	-8.3679304	-8.0159168	-118.16919	0.0042070448
1.684	-8.338891	-7.9864841	-117.94121	-0.0003580749
1.685	-8.3279114	-8.0831871	-118.2046	-0.0024341047
1.686	-8.3652124	-7.9990368	-118.42025	-0.0005941093
1.687	-8.2907896	-8.0726728	-118.49428	-0.0026969612
1.688	-8.4459286	-8.0221395	-118.23625	-0.0015436113
1.689	-8.2733736	-8.0971699	-118.67345	6.5714121E-5
1.69	-8.3696108	-8.042346	-118.13593	0.00036612153
1.691	-8.2519512	-8.1120472	-118.0442	-0.0030992925
1.692	-8.3237991	-8.0449924	-118.05815	-0.00081405044
1.693	-8.3407145	-8.0204229	-118.11072	-0.00061020255
1.694	-8.3313446	-8.0067263	-117.78886	0.0014926493
1.695	-8.2775221	-8.126996	-118.05064	0.00057533383
1.696	-8.4471445	-8.0211382	-117.93799	0.0018306077
1.697	-8.2915049	-7.9878073	-117.59949	-0.00069603324
1.698	-8.3025913	-8.1321106	-117.85645	0.002758652
1.699	-8.5299711	-8.0733881	-118.13218	0.0042231381
1.7	-8.278738	-7.9971056	-117.86503	-0.00051364303
1.701	-8.3985434	-8.1519947	-118.16222	0.00098839402
1.702	-8.384202	-8.028327	-118.64341	0.00022664666
1.703	-8.2730875	-8.0565081	-118.13165	-0.0020800531
1.704	-8.3545189	-8.0762491	-118.2282	0.0054623187
1.705	-8.3470449	-8.0353718	-117.94979	0.0039763749
1.706	-8.3112822	-7.98981	-117.99055	0.0079192221
1.707	-8.3577023	-8.0950241	-117.77383	0.0041480362
1.708	-8.3342056	-7.9713922	-117.83875	0.00036075711
1.709	-8.3595619	-8.0591183	-118.50179	0.0026674569
1.71	-8.3132133	-7.9983573	-117.57911	0.001937896
1.711	-8.4538679	-8.0897312	-118.05601	0.003182441
1.712	-8.3144646	-7.996891	-117.71966	0.0053174794
1.713	-8.4027987	-8.0985651	-118.16812	0.0047649443
1.714	-8.3477955	-7.9902749	-117.84947	0.0028552115
1.715	-8.3423243	-8.0537186	-118.41864	0.0036008656
1.716	-8.3229761	-8.0825071	-117.97607	0.00042513013
1.717	-8.3642826	-8.0529671	-117.86127	0.0020934641
1.718	-8.2821712	-8.035408	-117.97822	0.0031931698
1.719	-8.3893881	-8.0672369	-117.87737	0.002361685
1.72	-8.2902889	-7.9991798	-117.60325	0.00024810433
1.721	-8.3945379	-8.0453138	-117.72234	0.0039924681
1.722	-8.3253727	-8.0063686	-117.93369	0.0027157366
1.723	-8.4293346	-8.0690603	-117.80334	0.00098839402
1.724	-8.3037357	-8.03269	-118.3017	0.0016535819
1.725	-8.3904963	-8.0295782	-117.80549	0.0009508431
1.726	-8.3971128	-8.1246357	-118.34193	0.0015462935
1.727	-8.3514433	-8.0216036	-118.41381	-0.0020425022
1.728	-8.3180408	-8.0972776	-117.94603	0.0016750395
1.729	-8.4043007	-8.0375538	-118.15202	0.0023294985
1.73	-8.3139286	-8.0451708	-118.29955	0.0022919476
1.731	-8.3605986	-8.0912695	-118.48087	-0.0030510128
1.732	-8.3390341	-8.0232124	-117.83285	0.0011600554
1.733	-8.3623152	-8.0132351	-117.70303	0.00063434243
1.734	-8.3064184	-8.0624447	-117.62256	0.0026513636
1.735	-8.3711128	-8.0089073	-117.33771	3.3527613E-5
1.736	-8.3710413	-8.0873356	-117.86127	-0.00014349818
1.737	-8.3742962	-8.0516443	-118.23464	0.00085964799
1.738	-8.3732233	-8.0699902	-117.95515	-0.0010339916
1.739	-8.3706484	-7.9987149	-118.11501	0.00079527497
1.74	-8.3842382	-8.0939159	-118.01846	0.0036598742
1.741	-8.3860264	-8.0787163	-117.65958	-0.0022302568
1.742	-8.3132133	-8.0919132	-118.28185	-0.0019674003
1.743	-8.3488331	-8.0344782	-117.66386	-0.00036343932
1.744	-8.3369951	-8.0466375	-117.83982	0.0010956824
1.745	-8.3553419	-8.054183	-117.74702	-0.0005941093
1.746	-8.3928566	-8.017705	-117.63329	0.0013799965
1.747	-8.2943306	-8.0038652	-117.63222	0.0045235455
1.748	-8.3868132	-8.113657	-117.65099	0.0038637221
1.749	-8.3713274	-8.0070477	-117.70088	0.0015999377
1.75	-8.3622437	-8.0763206	-117.61022	0.0044859946
1.751	-8.4155302	-8.0724936	-117.83285	0.0056071579
1.752	-8.3882074	-8.039485	-118.38967	0.0055105984
1.753	-8.3049517	-8.1066113	-118.16222	-0.0019191206
1.754	-8.3826647	-8.0209951	-117.46431	0.0014443696
1.755	-8.3260164	-8.049284	-117.77544	-0.0017742813
1.756	-8.4027271	-8.0369453	-117.88274	0.0022061169
1.757	-8.3201866	-8.0501423	-118.08121	-0.0053308904
1.758	-8.3599548	-8.0497847	-117.52278	0.00059679151
1.759	-8.3411798	-7.9735379	-118.25073	-0.0014577806
1.76	-8.3775864	-8.1004248	-117.77116	0.001219064
1.761	-8.3914623	-8.0356579	-118.13057	0.0019432604
1.762	-8.3138924	-8.0304012	-118.06459	-0.0020693243
1.763	-8.3934288	-8.0866203	-118.22445	-0.0025574863
1.764	-8.4104166	-8.0466013	-117.90902	-0.0033996999
1.765	-8.378087	-8.0685244	-117.85055	-0.0033460557
1.766	-8.3729372	-8.0522881	-117.82426	-0.0027827919
1.767	-8.3754759	-8.0994949	-117.68317	0.005440861
1.768	-8.3456144	-8.1229553	-118.27487	0.0044377148
1.769	-8.3142147	-8.0564003	-117.85645	1.2069941E-5
1.77	-8.3725796	-8.0547915	-117.84894	-0.00077113509
1.771	-8.3514433	-8.0690603	-117.70839	0.00053778291
1.772	-8.2858906	-8.1026421	-117.66333	0.0012566149
1.773	-8.3882074	-8.0273972	-117.88274	0.00073626637
1.774	-8.307169	-8.0552206	-118.19923	-0.0028310716
1.775	-8.4061604	-8.0830793	-118.05118	-0.00016495585
1.776	-8.3689671	-8.0103741	-118.29096	-0.0038932264
1.777	-8.3165035	-8.091198	-118.45512	0.00038221478
1.778	-8.3843813	-8.0924139	-118.56938	0.0036598742
1.779	-8.3431463	-8.0432758	-117.92028	0.0024367869
1.78	-8.3724003	-8.1015329	-117.91492	-9.3877316E-6
1.781	-8.3641748	-8.0069046	-117.83875	0.0026674569
1.782	-8.3609562	-8.0668077	-117.91814	0.0018198788
1.783	-8.3033066	-8.0031853	-117.78886	-0.0001488626
1.784	-8.2873564	-8.0650196	-117.73628	0.0034023821
1.785	-8.3604918	-8.0005751	-117.58769	0.0014282763
1.786	-8.3152876	-8.0433826	-117.95033	0.0011225045
1.787	-8.3683233	-7.9998593	-117.58018	-0.0027291477
1.788	-8.3424311	-8.0617294	-118.18529	-0.0043170154
1.789	-8.3570938	-8.1193428	-118.15042	-0.00270769
1.79	-8.4527235	-7.9635959	-117.92136	0.0021471083
1.791	-8.1901894	-8.038126	-117.98895	-0.00046536326
1.792	-8.4989653	-8.2332478	-117.86557	-0.0049553812
1.793	-8.3111744	-7.9159241	-117.90258	-0.0015972555
1.794	-8.2707987	-8.1729155	-117.41281	-0.00098034739
1.795	-8.3947163	-8.0306511	-117.8366	-0.0016669929
1.796	-8.3377466	-7.9804759	-117.72073	0.00043585896
1.797	-8.3307371	-8.097456	-117.62953	0.0018037856
1.798	-8.3609562	-8.0090504	-117.66172	0.0015355647
1.799	-8.3693962	-8.0667	-117.88327	0.0019110739
1.8	-8.3241568	-8.0325823	-117.7674	0.003182441
1.801	-8.3925705	-8.0617294	-117.75881	-0.0056634843
1.802	-8.383523	-8.0579739	-118.13862	-0.00024005771
1.803	-8.4038	-8.0656986	-117.83499	0.001937896
1.804	-8.3585958	-8.0851183	-117.80173	0.0012727082
1.805	-8.3105669	-8.0491762	-117.57214	-0.00071212649
1.806	-8.3186131	-8.0544338	-117.68156	-0.00018641353
1.807	-8.3815203	-8.058403	-117.69552	-0.0005351007
1.808	-8.2980852	-8.0702047	-117.66225	0.0016160309
1.809	-8.33181	-8.0510721	-117.63704	-0.0020585954
1.81	-8.3213673	-8.0039005	-117.85323	-5.7667494E-5
1.811	-8.314393	-8.0873356	-117.99807	0.0017823279
1.812	-8.3296995	-8.0267887	-117.53136	0.00042513013
1.813	-8.3088503	-8.0566149	-117.43212	0.00083819032
1.814	-8.1774216	-8.0041151	-117.05715	-0.0010339916
1.815	-8.2508783	-7.9690676	-116.72187	0.003053695
1.816	-8.1041794	-7.9452138	-116.06849	0.0035150349
1.817	-8.2231627	-7.9163532	-116.27073	-0.001822561
1.818	-8.1715565	-7.9670649	-115.951	0.0014765561
1.819	-8.1136208	-7.9115252	-115.7949	-0.0012753904
1.82	-8.1211309	-7.8535538	-115.43012	0.0017984211
1.821	-8.2031708	-7.7482681	-115.33678	0.0012888014
1.822	-8.3489761	-7.8566294	-115.42851	0.0020773709
1.823	-8.4544401	-7.8025918	-114.82072	-0.00014349818
1.824	-8.6054306	-7.8788738	-115.15868	0.00031784177
1.825	-8.9632378	-7.9345565	-114.93016	0.00058069825
1.826	-8.8908892	-7.8451138	-114.61526	2.8163195E-5
1.827	-8.8375311	-7.953618	-114.52729	-0.0015114248
1.828	-8.8670712	-7.7377539	-114.56752	0.0031073391
1.829	-8.5634098	-7.6804261	-114.40337	0.0042070448
1.83	-8.9055166	-7.8211169	-114.16144	0.0041534007
1.831	-8.8212233	-7.5857263	-113.3042	0.00048950315
1.832	-8.9546185	-7.7686172	-113.42275	-0.0013612211
1.833	-9.1210585	-7.6058607	-112.45126	0.0032360852
1.834	-9.1392975	-7.6516013	-111.69434	0.0028552115
1.835	-9.2418652	-7.6198082	-111.0667	0.0041855872
1.836	-9.2016325	-7.6302152	-111.15897	0.0030590594
1.837	-8.7125406	-7.6497774	-110.89933	0.0032360852
1.838	-8.6862192	-7.7412944	-110.55225	0.00093474984
1.839	-9.0686665	-7.6905828	-110.78239	0.0012512505
1.84	-9.1934071	-7.7482681	-110.93635	0.0055857003
1.841	-8.9915619	-7.6012115	-110.49432	0.0023348629
1.842	-9.0674505	-7.57582	-110.26633	0.0041480362
1.843	-9.0102301	-7.450686	-109.85649	0.00094547868
1.844	-8.9799747	-7.6578598	-109.26909	0.0014765561
1.845	-9.1428738	-7.6365809	-109.15054	0.0022222102
1.846	-8.9728937	-7.6307874	-108.98799	0.00337556
1.847	-9.1492758	-7.5497847	-108.72138	0.0041480362
1.848	-9.0594397	-7.5100522	-108.51753	0.0021471083
1.849	-9.005044	-7.575212	-108.414	-0.00071749091
1.85	-9.4524364	-7.4415665	-108.33246	0.0056500733
1.851	-9.1871481	-7.4407439	-107.22417	0.0035096705
1.852	-9.3455057	-7.617734	-106.75693	0.0022061169
1.853	-9.4787579	-7.484446	-106.64213	-0.00069066882
1.854	-9.5105867	-7.5683455	-106.28647	0.0035525858
1.855	-9.7115736	-7.4468951	-106.12017	0.0057251751
1.856	-9.5799313	-7.4450712	-106.65286	0.0062401593
1.857	-9.6570358	-7.4807625	-106.09979	0.0030215085
1.858	-9.4912748	-7.5369816	-105.64703	0.0048561394
1.859	-9.517704	-7.6538186	-104.71148	0.0031234324
1.86	-9.4226818	-7.6808553	-105.36916	0.0050653517
1.861	-9.2624292	-7.7587466	-105.69102	0.0047756732
1.862	-9.4846592	-7.5864058	-104.69002	0.0069482625
1.863	-9.3859892	-7.5643759	-104.33275	0.0021149218
1.864	-9.5861177	-7.537518	-103.74963	0.0028766692
1.865	-9.5376234	-7.5672011	-103.33014	0.0032897294
1.866	-9.777091	-7.6389771	-102.8409	0.0074578822
1.867	-9.8353844	-7.729135	-102.40531	0.0013424456
1.868	-9.6174459	-7.8101377	-102.00513	0.0061650574
1.869	-9.7933989	-7.6110821	-102.02283	0.0051780045
1.87	-9.732996	-7.4059467	-101.6205	0.0047756732
1.871	-9.9075537	-7.2530251	-100.95263	0.011229068
1.872	-10.11809	-7.3237281	-100.15709	0.0064654648
1.873	-10.060726	-7.2895031	-100.0278	0.0053174794
1.874	-9.8935709	-7.346652	-101.12912	0.0094588101
1.875	-10.220836	-7.312427	-100.19464	0.0080265105
1.876	-10.274694	-7.4113469	-100.01332	0.0094427168
1.877	-10.251628	-7.3973279	-99.674828	0.0087507069
1.878	-10.334275	-7.4795823	-99.345451	0.0051887333
1.879	-10.144411	-7.5299006	-98.194244	0.0081659853
1.88	-10.290037	-7.5510006	-97.017296	0.0081659853
1.881	-10.54195	-7.435308	-96.677727	0.0083054602
1.882	-10.676204	-7.505403	-95.488968	0.010982305
1.883	-10.56516	-7.5789671	-95.929924	0.0087024271
1.884	-10.329054	-7.858346	-94.789452	0.01089111
1.885	-10.182463	-7.7041368	-93.950989	0.0083376467
1.886	-10.721014	-7.6329331	-94.308258	0.012307316
1.887	-11.02278	-7.6943378	-94.731514	0.010488778
1.888	-10.589586	-7.6961975	-95.30014	0.01240924
1.889	-10.200916	-7.8157167	-94.279831	0.011808425
1.89	-10.38395	-7.7554922	-93.523987	0.013707429
1.891	-10.708962	-7.6630454	-93.900032	0.012532622
1.892	-11.066018	-7.6549273	-93.394699	0.0084610283
1.893	-11.1006	-7.7976208	-93.232162	0.010966212
1.894	-11.008618	-7.7680092	-93.261665	0.012554079
1.895	-11.130212	-7.683466	-92.540146	0.01392737
1.896	-11.079071	-7.6228838	-92.767067	0.013460666
1.897	-11.327909	-7.4791174	-92.535324	0.013648421
1.898	-11.164401	-7.5796108	-92.597015	0.010730177
1.899	-10.682533	-7.7193718	-92.792816	0.011229068
1.9	-10.411237	-7.6455932	-92.453781	0.01148656
1.901	-10.690687	-7.7363234	-92.915123	0.012532622
1.902	-11.035048	-7.7254872	-92.775108	0.013401657
1.903	-11.204455	-7.7644329	-92.357224	0.014131218
1.904	-11.146949	-7.8215103	-92.757942	0.0092495978
1.905	-10.631464	-8.1439838	-92.959648	0.011963993
1.906	-10.348652	-8.0914478	-92.238136	0.012398511
1.907	-10.07124	-8.0931292	-92.316452	0.014088303
1.908	-10.179637	-7.8197222	-91.781624	0.014817864
1.909	-10.40437	-7.8739028	-91.580452	0.015858561
1.91	-10.393606	-7.9654198	-91.06279	0.015933663
1.911	-10.328589	-7.8133206	-90.303726	0.01674369
1.912	-10.80402	-7.7938657	-90.666359	0.01674369
1.913	-11.394713	-7.8134279	-91.205482	0.015633255
1.914	-11.026214	-7.866178	-90.51133	0.013900548
1.915	-10.672985	-8.2021694	-89.911049	0.014093667
1.916	-10.14484	-8.2572088	-89.984001	0.014726669
1.917	-10.481761	-8.0042229	-90.576233	0.016341358
1.918	-10.972784	-7.9208593	-90.353615	0.013449937
1.919	-10.820435	-7.9704266	-90.167465	0.011497289
1.92	-11.045419	-8.1186275	-89.889053	0.013981014
1.921	-11.807524	-8.2023125	-89.464729	0.016271621
1.922	-11.550782	-8.1744537	-89.148232	0.016024858
1.923	-11.07056	-8.191906	-88.730873	0.014356524
1.924	-11.330377	-8.2146864	-88.495918	0.014989525
1.925	-11.004506	-8.3466873	-89.154663	0.018165261
1.926	-10.482512	-8.5052233	-88.366631	0.015858561
1.927	-10.771797	-8.3434324	-88.671867	0.014361888
1.928	-10.83145	-8.1832151	-88.529175	0.01582101
1.929	-10.956083	-8.2935438	-88.475533	0.013246089
1.93	-10.611187	-8.5284338	-88.182098	0.01240924
1.931	-10.36614	-8.8661413	-87.874176	0.012414604
1.932	-10.388957	-8.7830286	-88.238426	0.016024858
1.933	-10.926507	-8.4224682	-87.825363	0.016668588
1.934	-11.012517	-8.471034	-87.06308	0.016550571
1.935	-11.055968	-8.5781794	-87.029816	0.014962703
1.936	-10.842679	-8.7834225	-86.341568	0.015617162
1.937	-10.644696	-8.6309652	-86.041695	0.016067773
1.938	-10.708605	-8.3659277	-86.230522	0.015735179
1.939	-10.477398	-8.4176407	-86.723511	0.016657859
1.94	-10.301124	-8.5451345	-86.622658	0.014919788
1.941	-10.243975	-8.5840807	-86.233742	0.016395003
1.942	-9.8873119	-8.6370096	-86.026672	0.016738325
1.943	-9.9710331	-8.4853039	-86.006287	0.011862069
1.944	-9.9316225	-8.3246574	-86.284164	0.013042241
1.945	-10.527717	-8.1754904	-86.272362	0.016378909
1.946	-11.143873	-8.4052305	-85.656525	0.018224269
1.947	-10.847042	-8.4245071	-85.88559	0.018197447
1.948	-10.559438	-8.2788095	-85.525101	0.012838393
1.949	-10.784958	-8.214222	-84.136787	0.015450865
1.95	-10.949896	-8.2763777	-84.096558	0.014909059
1.951	-10.295294	-8.7382898	-84.665718	0.017092377
1.952	-10.402868	-8.3968983	-85.336273	0.016765147
1.953	-10.547315	-8.196805	-85.223083	0.01715675
1.954	-10.923574	-8.4208231	-85.635071	0.017451793
1.955	-11.051391	-8.2726936	-85.607712	0.017328411
1.956	-10.760711	-8.6013536	-84.914627	0.017033368
1.957	-10.850512	-8.6916904	-85.954788	0.017403513
1.958	-10.459624	-8.6909752	-85.698906	0.016657859
1.959	-10.859774	-8.6333618	-85.167831	0.018288642
1.96	-11.293862	-8.5880146	-85.112579	0.016335994
1.961	-11.143873	-8.7065678	-83.933479	0.016105324
1.962	-11.083542	-8.8160734	-84.257484	0.017950684
1.963	-10.450183	-8.8091717	-83.776833	0.018111616
1.964	-11.05089	-8.4864836	-83.710854	0.017773658
1.965	-10.589908	-8.6621866	-84.194191	0.0160034
1.966	-10.518597	-8.7229471	-83.940987	0.015483052
1.967	-10.432623	-8.5706692	-83.419029	0.018830448
1.968	-10.457979	-8.5410223	-82.951256	0.01572445
1.969	-10.740577	-8.5439548	-82.286598	0.017768294
