Data info
File name: C:\TP_RESA_PERCAGE\TP11\Alu2017-T4-Vc44-f0.05BC-DRY.dxd
Start time: 05/12/2017 11:20:06,649
Number of channels: 4
Sample rate: 1000
Store type: Toujours rapide


Data1

Time [s]	Fx [N]	Fy [N]	Fz [N]	Mz [Nm]
3.123	-10.255705	-7.1316462	9.2180328	0.32484904
3.124	-9.8231535	-6.8400722	8.2883787	0.32370105
3.125	-9.5937357	-6.5126638	9.6251917	0.32587901
3.126	-9.497283	-6.4204674	11.964078	0.33262745
3.127	-9.2170105	-6.6432338	13.271923	0.33310488
3.128	-8.6834297	-6.7155104	11.791881	0.32780483
3.129	-8.9816198	-7.0669513	10.679836	0.32787457
3.13	-9.7622137	-7.2352867	10.374601	0.33811525
3.131	-10.457264	-7.5519304	10.661061	0.3542085
3.132	-10.417496	-7.7582102	9.7399902	0.34137145
3.133	-10.810815	-8.410202	11.76184	0.33357158
3.134	-11.598884	-9.8015528	13.139422	0.31122878
3.135	-11.721514	-10.449539	8.6220455	0.29764608
3.136	-10.819827	-10.365568	4.723187	0.30350402
3.137	-10.866211	-10.494278	5.9473472	0.30642226
3.138	-10.844467	-10.469352	6.4628677	0.30321434
3.139	-10.833417	-10.741113	8.9245987	0.30322507
3.14	-11.310278	-10.743831	10.549481	0.30509725
3.141	-11.511872	-10.72899	8.903141	0.29722765
3.142	-11.374722	-10.534798	8.4117603	0.30376688
3.143	-10.448895	-9.94979	6.0852127	0.30120805
3.144	-10.056184	-9.6305714	4.9318628	0.30772582
3.145	-9.9427805	-9.1599684	2.8606608	0.3003712
3.146	-9.709857	-8.8436108	6.0599999	0.29913738
3.147	-9.3274813	-8.4991083	7.6639609	0.30186251
3.148	-9.1212378	-8.1717358	7.0942597	0.30196443
3.149	-8.8996153	-7.9202871	5.2784042	0.2978231
3.15	-8.6854324	-7.8341346	5.4763513	0.29892281
3.151	-8.2377892	-7.5637321	6.3904481	0.29857948
3.152	-8.6112242	-7.3870282	8.0577087	0.30678704
3.153	-8.1954823	-7.3989372	9.5597458	0.30237213
3.154	-8.0603704	-7.6841812	9.7770052	0.30625597
3.155	-8.5523233	-7.9243283	9.8274307	0.30510798
3.156	-9.216259	-8.4029417	7.2171049	0.31206027
3.157	-10.023783	-9.0087633	7.7632027	0.31448498
3.158	-10.824262	-9.6570358	9.7957802	0.32021955
3.159	-11.837814	-11.268149	13.674791	0.35911158
3.16	-12.556932	-11.86714	13.607736	0.36381081
3.161	-12.917994	-12.427471	12.253221	0.38696364
3.162	-12.037156	-13.314925	8.7674217	0.39719358
3.163	-12.227414	-12.939917	8.1446123	0.37931398
3.164	-12.731169	-13.828765	11.048372	0.41489616
3.165	-13.079892	-13.741897	13.752575	0.39561108
3.166	-13.086579	-13.279019	16.39938	0.3757681
3.167	-12.612329	-12.662755	16.878422	0.35838738
3.168	-11.744974	-11.852549	16.482527	0.35106495
3.169	-10.449539	-10.848473	13.070221	0.33846393
3.17	-10.294865	-10.409771	13.307865	0.34075454
3.171	-9.5974903	-9.5271807	12.225326	0.33277228
3.172	-9.0200291	-8.4872704	12.439365	0.32566443
3.173	-7.9803686	-7.7761273	13.109382	0.32717183
3.174	-7.5526457	-7.4394207	10.549481	0.3335233
3.175	-7.6803904	-7.1667295	9.9422293	0.32282129
3.176	-6.8286996	-7.0824008	10.722752	0.31566516
3.177	-6.874619	-6.8189721	12.992437	0.32281592
3.178	-7.3889594	-6.8553071	15.545363	0.33374324
3.179	-6.8124275	-7.2267394	16.873594	0.332665
3.18	-6.8148952	-7.1609716	17.007168	0.33340529
3.181	-7.455049	-7.8059893	13.716097	0.32370105
3.182	-8.8280897	-8.6420879	14.095362	0.3373374
3.183	-9.6871481	-9.1334324	11.105771	0.33231094
3.184	-9.8843441	-9.3342409	9.6251917	0.30561224
3.185	-10.557686	-9.9777565	11.154051	0.3068085
3.186	-11.583541	-10.695802	12.415762	0.30512407
3.187	-11.66762	-11.066018	10.596688	0.30679777
3.188	-11.590908	-11.412846	8.9455204	0.30481294
3.189	-12.117336	-11.578892	7.5421886	0.30588582
3.19	-12.277124	-11.823474	8.6960745	0.30575171
3.191	-12.238179	-11.725805	9.5629644	0.30509189
3.192	-12.166654	-11.511086	10.964687	0.30769363
3.193	-12.05207	-11.058436	12.443121	0.31607822
3.194	-10.919784	-10.408197	12.520369	0.32357231
3.195	-10.139333	-9.4784002	12.211378	0.33767536
3.196	-8.6816053	-8.3161459	11.94262	0.34478322
3.197	-7.9862695	-7.2393637	12.469406	0.352052
3.198	-8.1963043	-6.0706	15.690203	0.38257554
3.199	-8.1207733	-5.0008636	14.720316	0.40598586
3.2	-8.4411011	-4.4751863	12.186165	0.40223613
3.201	-8.5508928	-4.7248464	9.3204927	0.37164822
3.202	-7.6449494	-5.2075725	8.6853456	0.344515
3.203	-7.9747896	-5.508409	8.5549908	0.31429186
3.204	-7.9038005	-6.0945611	7.1688251	0.30684605
3.205	-7.0743184	-6.078146	8.3747463	0.3018786
3.206	-7.6990228	-6.6007476	10.109599	0.30753806
3.207	-8.5847244	-6.9756131	9.1064529	0.3072913
3.208	-9.6908312	-7.8148942	6.810482	0.30909374
3.209	-10.726235	-8.7927208	7.3758917	0.30955508
3.21	-11.817573	-9.581254	8.0528812	0.31536475
3.211	-12.123309	-10.344575	9.4304638	0.31106785
3.212	-13.288103	-11.135648	9.0656834	0.31399682
3.213	-12.865565	-11.44614	9.2952805	0.32228485
3.214	-12.710248	-11.229025	11.528487	0.32564297
3.215	-12.707923	-11.142371	13.227399	0.33625916
3.216	-12.630675	-11.223947	12.329931	0.34412876
3.217	-12.531005	-10.872613	15.020723	0.34331873
3.218	-12.776838	-10.534761	14.466579	0.3444989
3.219	-12.076495	-10.179065	14.359291	0.34868851
3.22	-11.686752	-9.4370947	13.784761	0.35241142
3.221	-10.765789	-8.7466936	12.078341	0.35743251
3.222	-10.264752	-8.308135	12.452777	0.34881726
3.223	-9.6134052	-7.6354365	14.128084	0.34858659
3.224	-9.1516361	-6.6691976	14.324422	0.34025565
3.225	-8.4040508	-6.3521247	12.783761	0.33429042
3.226	-8.3166466	-5.8059912	12.046154	0.34178987
3.227	-7.8270893	-5.6989174	11.753793	0.33334091
3.228	-7.3785524	-5.8545213	11.813338	0.32817498
3.229	-7.9791527	-5.8841329	12.825068	0.32371715
3.23	-8.2510214	-6.6168051	11.961932	0.32060042
3.231	-8.1637964	-7.3348145	12.349243	0.30692115
3.232	-8.6079702	-7.8695397	10.294135	0.31059578
3.233	-9.4307289	-8.5858688	8.5270958	0.31685069
3.234	-10.182177	-9.2462997	7.7277975	0.32505825
3.235	-10.701416	-9.9265795	8.4772062	0.32491878
3.236	-11.21497	-10.380266	7.9005318	0.32323971
3.237	-12.008832	-11.188004	7.9096513	0.30917421
3.238	-12.580787	-11.673628	5.9575396	0.30882016
3.239	-12.198483	-12.103282	4.8841195	0.30493096
3.24	-12.468062	-11.987911	6.327148	0.30684069
3.241	-12.44031	-12.179743	9.6214371	0.30543521
3.242	-12.096702	-11.987482	10.333295	0.30314997
3.243	-11.400686	-11.452399	11.148686	0.29738322
3.244	-11.430548	-11.151169	10.120864	0.30327335
3.245	-10.32934	-10.308062	7.1248369	0.30198589
3.246	-9.934269	-9.8637085	4.3964939	0.3043355
3.247	-9.4917402	-9.1786728	2.1498754	0.29492095
3.248	-9.1345768	-8.7296705	6.3030081	0.29760852
3.249	-9.2353563	-7.9966764	9.8043633	0.30473784
3.25	-8.4292278	-7.3335271	9.4535303	0.29824689
3.251	-8.1795673	-6.815825	8.0888224	0.30120805
3.252	-8.4168177	-6.2917929	7.3415594	0.30886307
3.253	-7.440279	-6.2398653	6.2600927	0.30060187
3.254	-7.0698123	-5.9216123	7.0770936	0.30028537
3.255	-8.1794605	-5.8233719	8.6306286	0.3015621
3.256	-8.0369816	-6.2974434	10.126228	0.30004933
3.257	-8.1044302	-6.570528	9.4036417	0.29604211
3.258	-8.7245922	-7.5959544	8.414979	0.30196443
3.259	-9.5134125	-8.221303	5.326684	0.29665366
3.26	-9.8508701	-8.5481386	3.9764597	0.29471174
3.261	-10.42987	-9.295331	7.566865	0.30215755
3.262	-10.992561	-9.8844156	8.8543253	0.29956117
3.263	-11.630355	-10.49485	6.4457016	0.29331699
3.264	-12.057755	-11.018346	6.4982729	0.30081108
3.265	-12.116586	-11.57528	5.7595925	0.29548422
3.266	-12.231706	-11.73514	8.3023262	0.30308023
3.267	-12.585614	-12.077318	10.95825	0.30311242
3.268	-12.089799	-12.092267	12.940939	0.30479684
3.269	-11.858414	-12.114154	13.455386	0.30468419
3.27	-11.645733	-11.778591	12.554701	0.30733958
3.271	-10.995565	-11.17767	10.769958	0.30488804
3.272	-10.27659	-10.397933	7.3667722	0.30164793
3.273	-9.838603	-9.6549253	5.9360819	0.29387489
3.274	-9.681426	-9.0774641	8.304472	0.30047849
3.275	-9.2468367	-8.526967	8.9197712	0.30292466
3.276	-8.5257511	-8.0339413	8.4970551	0.30484512
3.277	-8.5521441	-7.2597842	8.2245426	0.31245187
3.278	-8.2481604	-6.7176204	4.6336012	0.31521454
3.279	-7.2013121	-6.6096525	4.9801426	0.3040351
3.28	-6.8033795	-6.1677318	9.0796309	0.31314388
3.281	-7.7769141	-5.9485416	12.341733	0.32203808
3.282	-7.4593048	-6.1923723	14.884467	0.32422677
3.283	-7.7076416	-6.723557	15.64246	0.32767609
3.284	-8.3355293	-7.5436692	13.162489	0.3290011
3.285	-9.6107941	-8.2549915	8.3924484	0.3274186
3.286	-11.057041	-9.5346909	9.9990921	0.341409
3.287	-11.889921	-10.398648	11.809583	0.3491874
3.288	-12.100456	-10.835813	9.2872334	0.35097376
3.289	-12.418638	-10.9637	8.7143135	0.3535755
3.29	-12.273477	-11.446892	9.5930052	0.34757808
3.291	-11.808954	-11.532543	9.8317223	0.34479931
3.292	-11.568163	-11.516092	10.421808	0.35004035
3.293	-11.948321	-11.560224	11.615928	0.34906939
3.294	-11.441634	-11.496494	11.980708	0.33970848
3.295	-10.70864	-10.992024	14.613564	0.35118297
3.296	-10.955046	-10.468386	12.246246	0.34751371
3.297	-10.772048	-9.8039846	8.7207508	0.3444989
3.298	-9.6963387	-8.9115248	8.7776136	0.36243215
3.299	-9.0594397	-7.7654343	12.276824	0.36061361
3.3	-8.3759413	-7.0267181	12.278433	0.35519555
3.301	-8.5957394	-6.7577462	8.5780573	0.3369458
3.302	-8.3250151	-6.9328408	6.769176	0.34292713
3.303	-7.9928856	-6.5552216	7.1897464	0.33532038
3.304	-7.7353578	-6.2876444	8.6027336	0.32304659
3.305	-8.1566792	-5.759285	7.5121479	0.31521454
3.306	-8.2365732	-5.8992605	9.3666267	0.31347647
3.307	-8.7215528	-5.8403234	9.7609119	0.31158283
3.308	-8.5986357	-6.1325769	10.768886	0.30918494
3.309	-8.8539467	-6.5083008	8.691247	0.31407729
3.31	-9.3747959	-6.9603782	7.027741	0.31152919
3.311	-10.283993	-7.3623519	9.0200853	0.3192915
3.312	-11.088048	-8.0945234	10.31291	0.32038048
3.313	-11.480509	-8.6568222	10.798926	0.3240712
3.314	-12.082289	-8.9963541	9.7448187	0.3259863
3.315	-12.241505	-9.3824492	7.2412448	0.32054678
3.316	-12.508939	-10.055254	9.1311293	0.31911984
3.317	-12.38098	-10.558937	10.717387	0.31204954
3.318	-12.483655	-11.182783	11.074121	0.31590119
3.319	-12.3484	-11.049138	14.968689	0.32775119
3.32	-12.125919	-10.68754	17.13806	0.33820644
3.321	-11.86106	-10.166548	18.059666	0.34912303
3.322	-11.272405	-9.2665062	16.206261	0.35122052
3.323	-10.955082	-8.5787878	13.146396	0.35625771
3.324	-10.320936	-8.3999376	9.2008667	0.33953145
3.325	-10.1099	-8.4698181	11.905606	0.32531574
3.326	-10.265468	-8.3708982	11.841233	0.30667439
3.327	-9.6256714	-7.8918557	10.939474	0.31174377
3.328	-9.4793663	-7.4760776	7.667716	0.31575635
3.329	-8.8961105	-7.2688322	7.3190289	0.31959191
3.33	-8.8196859	-6.8714361	8.16607	0.31282738
3.331	-8.5650549	-6.7605	7.9418378	0.31057969
3.332	-8.6119041	-6.679533	9.3060093	0.31224266
3.333	-8.8845949	-6.7221265	9.5822763	0.30632034
3.334	-8.8772993	-7.0721726	9.5844221	0.30631498
3.335	-9.3692169	-7.5546842	7.9852896	0.30732885
3.336	-10.071097	-8.285533	5.1963286	0.30414239
3.337	-10.947464	-8.821188	6.5218763	0.3140451
3.338	-11.348544	-9.5716343	7.7111678	0.31383052
3.339	-11.379801	-9.9513636	8.5426521	0.31234458
3.34	-12.20939	-10.450397	8.9868259	0.32292321
3.341	-12.581108	-10.837315	3.7828043	0.31159893
3.342	-11.658929	-10.850547	5.9966998	0.3079994
3.343	-12.087475	-11.10922	7.3302941	0.30995741
3.344	-12.143837	-11.385987	7.4644046	0.31017199
3.345	-12.020026	-11.451362	11.332686	0.30731812
3.346	-11.785315	-11.479007	11.01994	0.30802622
3.347	-11.6379	-11.152922	10.37621	0.30110076
3.348	-11.214934	-10.723768	6.9832163	0.29715791
3.349	-10.648416	-9.9110947	3.7500813	0.29591873
3.35	-9.7169027	-9.2812405	6.1007695	0.2960743
3.351	-8.969532	-8.5248213	8.6799812	0.30300513
3.352	-9.0454922	-8.0430965	9.1724348	0.29965237
3.353	-8.9866266	-7.6637607	8.1612425	0.3051348
3.354	-8.7845306	-7.1966271	4.2221503	0.3054513
3.355	-8.3005171	-6.9997172	3.8133814	0.30408874
3.356	-8.6512785	-6.7043881	6.4762788	0.30458227
3.357	-8.942853	-6.5551858	7.2396355	0.30445889
3.358	-8.8134985	-6.6854339	8.0121117	0.2943255
3.359	-8.977149	-6.7401509	8.949275	0.29651418
3.36	-9.2570286	-7.1618657	9.9255991	0.29202417
3.361	-9.4559412	-7.411025	8.7153864	0.2932258
3.362	-10.292218	-7.945178	5.5262403	0.28921321
3.363	-10.758923	-8.4757547	7.9783158	0.29945388
3.364	-11.370502	-9.1334324	7.7642756	0.29978648
3.365	-11.671875	-9.7002373	8.2079124	0.29387489
3.366	-11.973535	-9.8398905	7.4627953	0.29883161
3.367	-11.874186	-10.414563	3.8434222	0.30292466
3.368	-11.520455	-10.709355	5.4570394	0.30408874
3.369	-12.008975	-11.017595	7.1226912	0.30668512
3.37	-12.257383	-11.348508	9.5270233	0.30452326
3.371	-12.264	-11.508868	11.015649	0.30836418
3.372	-12.043415	-11.416207	11.217888	0.30449644
3.373	-11.716435	-11.404048	12.714561	0.30873969
3.374	-11.270402	-10.727666	9.3435602	0.30923858
3.375	-10.691903	-10.469816	9.1263008	0.31795576
3.376	-10.140978	-10.095451	10.30701	0.31766608
3.377	-9.6090059	-9.2364655	9.5624285	0.30486658
3.378	-9.5589743	-8.8522654	9.1343479	0.31345502
3.379	-9.4698887	-8.5804682	6.2659936	0.30882552
3.38	-9.0069399	-8.0725651	5.2617745	0.315869
3.381	-8.6810694	-7.3994379	4.980679	0.30807987
3.382	-8.4519367	-6.9219689	5.9972363	0.30992523
3.383	-8.2512007	-6.4155679	7.9756336	0.31033292
3.384	-8.5285769	-6.2015991	10.458822	0.30607894
3.385	-8.4038	-6.1853628	9.373064	0.30529037
3.386	-8.6543903	-6.4227562	7.2471457	0.30024782
3.387	-8.9550838	-6.6601496	5.2376347	0.30364886
3.388	-9.6505985	-6.9753628	6.0020642	0.30762389
3.389	-9.9834785	-7.1661572	8.2867699	0.31622306
3.39	-10.121809	-7.7377539	12.163634	0.31908229
3.391	-10.215543	-8.0432758	12.202795	0.32158211
3.392	-9.8051653	-7.9608064	9.8177748	0.34516945
3.393	-9.2822771	-8.0039005	7.2417812	0.3552331
3.394	-9.8094206	-7.9416733	8.9707327	0.39142147
3.395	-10.906087	-7.7716212	10.871346	0.42716458
3.396	-11.070167	-8.4185705	11.22808	0.39881364
3.397	-10.751806	-8.1616859	14.955277	0.41340485
3.398	-11.135147	-8.4350929	15.352781	0.39306298
3.399	-11.747943	-8.66047	11.98339	0.39135173
3.4	-12.423466	-9.0902672	8.3731365	0.36959365
3.401	-11.969564	-9.1128693	8.9701967	0.37159458
3.402	-11.139367	-9.2688665	9.4159794	0.34326509
3.403	-11.100958	-9.1577873	11.791881	0.3421171
3.404	-11.131607	-9.207819	11.566038	0.32769755
3.405	-10.856591	-8.8166819	11.572475	0.33027783
3.406	-10.539661	-8.6307869	9.5361423	0.32322899
3.407	-9.8921757	-8.1987009	9.1504412	0.31763926
3.408	-9.5598326	-7.9844813	10.841306	0.30756488
3.409	-9.5827208	-7.8436475	14.544363	0.31657174
3.41	-9.8405704	-7.9826217	15.041108	0.3218396
3.411	-9.7231255	-7.9420309	15.544291	0.32902256
3.412	-9.6976976	-7.9747896	11.374529	0.33316389
3.413	-9.6073971	-7.9262238	11.468943	0.35056606
3.414	-10.422932	-7.8436832	11.640604	0.36414877
3.415	-10.591195	-8.1845026	13.910289	0.36662176
3.416	-10.497533	-8.3773718	12.862082	0.35939589
3.417	-10.23954	-8.4109173	13.190384	0.356365
3.418	-10.799156	-8.7297068	11.176581	0.35141364
3.419	-10.362242	-9.2773781	8.2685308	0.33783093
3.42	-10.513412	-9.3388186	8.4632587	0.32742932
3.421	-10.909269	-9.5040426	11.704977	0.32185569
3.422	-10.972534	-9.6154795	13.875421	0.31792894
3.423	-10.775338	-9.4804392	15.005167	0.31255379
3.424	-10.794471	-9.4931707	14.863546	0.31526819
3.425	-10.967348	-9.6109371	11.445339	0.31144336
3.426	-11.133252	-9.3153934	7.9815345	0.31188324
3.427	-10.661505	-9.208499	9.3891573	0.31465128
3.428	-10.725019	-9.1722708	9.4438744	0.3111054
3.429	-10.918818	-9.3416796	10.225471	0.31024709
3.43	-11.028073	-9.6974831	9.345706	0.30893818
3.431	-10.55815	-9.5710621	8.8339405	0.30590191
3.432	-10.587083	-9.2574224	9.0002375	0.30402973
3.433	-10.241864	-8.8330612	7.649477	0.29861704
3.434	-9.8186121	-8.3865986	8.9900446	0.29769972
3.435	-10.139547	-8.3428249	11.597152	0.30007616
3.436	-10.122416	-8.2682238	9.5570641	0.29921785
3.437	-10.181533	-8.073781	8.7454271	0.29507115
3.438	-10.10947	-8.2616072	6.5674739	0.29637471
3.439	-10.435878	-8.4914188	4.5456247	0.29637471
3.44	-11.058901	-8.4224682	5.5299954	0.29810205
3.441	-10.70746	-8.6453781	7.3367314	0.29301658
3.442	-10.586225	-8.9491472	8.3393412	0.29562905
3.443	-10.379336	-8.6837511	7.3935943	0.30350402
3.444	-10.256169	-8.6538897	6.7804413	0.29908374
3.445	-9.5782499	-8.8513002	5.8266478	0.29919103
3.446	-9.8754387	-8.9807615	7.8726368	0.30007079
3.447	-10.594951	-9.358202	11.122401	0.29969528
3.448	-10.77634	-9.5213518	12.104626	0.29906228
3.449	-10.806916	-9.7240553	11.650796	0.29720083
3.45	-11.101387	-9.8320942	10.594006	0.30283347
3.451	-10.845969	-9.4668493	7.8812199	0.30074134
3.452	-10.78106	-9.3395691	4.9517112	0.30633107
3.453	-10.950253	-9.3781929	4.847105	0.29980257
3.454	-10.951363	-9.5733509	8.5324602	0.30344501
3.455	-11.147092	-9.6134768	9.5366793	0.30916348
3.456	-11.094557	-9.5845442	7.5137572	0.31020418
3.457	-10.638545	-9.5705967	6.8158464	0.31153455
3.458	-10.668121	-9.1577511	5.4307537	0.31001106
3.459	-10.256992	-8.7800961	9.0393972	0.30392781
3.46	-9.9396334	-8.4915981	12.356217	0.3161104
3.461	-10.371791	-8.327733	14.224644	0.31258062
3.462	-10.10779	-8.2959394	14.170464	0.30959263
3.463	-9.9977121	-8.0560427	12.644823	0.31454399
3.464	-10.102818	-8.1688032	8.4616499	0.30439988
3.465	-10.567842	-8.2691536	6.4612584	0.30053213
3.466	-10.658	-8.1926212	8.2862329	0.30631498
3.467	-10.27634	-8.2397203	11.873956	0.31131461
3.468	-9.8716478	-8.0268602	12.442584	0.30215755
3.469	-9.9829063	-7.791398	13.098116	0.32459691
3.47	-9.6512775	-8.0512152	9.0485172	0.32054678
3.471	-9.3489037	-8.34869	8.5270958	0.3094317
3.472	-9.9474297	-8.6814985	12.760695	0.30417994
3.473	-10.26486	-9.0018253	15.295918	0.30614331
3.474	-10.216759	-9.0454922	16.366119	0.31328872
3.475	-10.290287	-9.5002155	16.076441	0.3176178
3.476	-10.575138	-9.5447407	14.83136	0.32484904
3.477	-10.627566	-9.7807751	11.047299	0.33179596
3.478	-11.002753	-9.7229109	7.2825508	0.33572271
3.479	-11.159502	-10.045169	5.0863581	0.33902183
3.48	-11.922465	-10.577641	9.7866611	0.3509523
3.481	-13.212286	-11.459873	12.394841	0.36174551
3.482	-13.615905	-12.105642	13.897414	0.37687317
3.483	-13.695012	-12.542592	13.007994	0.40121689
3.484	-13.824795	-12.850688	14.01275	0.43624118
3.485	-13.281666	-12.520025	16.268488	0.41354969
3.486	-13.019703	-11.996816	20.139988	0.39037541
3.487	-12.471745	-11.613009	19.587452	0.36967412
3.488	-11.633466	-10.359953	18.142279	0.32253698
3.489	-11.419211	-9.8944292	15.31523	0.3197743
3.49	-10.620557	-9.5386963	12.476916	0.32887772
3.491	-10.681031	-9.1596823	9.3027906	0.31727448
3.492	-10.273121	-8.8710766	10.237808	0.31674877
3.493	-9.8899231	-8.4672079	9.8043633	0.30540839
3.494	-9.1134768	-7.9177837	11.219497	0.30993596
3.495	-9.4241838	-7.308064	10.965223	0.32447889
3.496	-7.9437833	-7.305203	6.9826798	0.29611185
3.497	-7.5764995	-6.8489056	9.6031981	0.31452253
3.498	-7.8515153	-7.0182066	12.059029	0.32058969
3.499	-7.9977136	-7.0872645	14.615173	0.32654956
3.5	-8.1519585	-7.5419526	16.071077	0.32327726
3.501	-8.9254723	-8.097456	18.236156	0.32762781
3.502	-9.5044718	-8.3718281	12.021478	0.32889917
3.503	-9.9399548	-8.8656054	9.4723063	0.32408729
3.504	-10.5893	-9.1288548	8.4916906	0.31031683
3.505	-11.078856	-9.6788864	9.0823126	0.30693188
3.506	-11.533724	-9.9877338	10.229762	0.30842319
3.507	-12.289641	-10.49249	12.416299	0.31679705
3.508	-12.393926	-10.942028	13.487573	0.31597093
3.509	-12.180243	-11.094735	13.08846	0.31935051
3.51	-12.916456	-11.311458	11.535461	0.31079426
3.511	-12.675558	-11.380051	13.742383	0.30479684
3.512	-12.878798	-11.275695	15.801783	0.3055425
3.513	-12.872611	-11.242543	18.20075	0.3053011
3.514	-12.674986	-11.088012	17.589207	0.31325117
3.515	-12.121556	-10.642944	14.316376	0.30590728
3.516	-11.766932	-10.139977	12.389477	0.3106977
3.517	-11.481582	-9.7990494	11.692638	0.30002251
3.518	-11.162398	-9.2742662	11.894877	0.30456617
3.519	-10.338638	-8.9856606	11.880393	0.30294076
3.52	-10.023747	-8.3677511	16.483065	0.31369105
3.521	-9.711216	-7.7746968	15.279825	0.32347575
3.522	-8.7358217	-7.7615361	12.515004	0.31973675
3.523	-8.6521015	-7.3707561	13.054665	0.32689825
3.524	-8.8057022	-7.4800115	16.240593	0.3336896
3.525	-8.4267244	-7.3890667	15.436466	0.33705845
3.526	-7.5276833	-7.0984941	16.536171	0.34356549
3.527	-7.4258308	-6.8931799	16.589279	0.36825791
3.528	-7.4328761	-6.6590052	13.730044	0.39542332
3.529	-8.4211454	-6.9866996	11.270459	0.39362088
3.53	-9.2719774	-7.7420096	8.4616499	0.37375644
3.531	-10.374258	-8.8356714	9.1971111	0.35179988
3.532	-11.237858	-9.342001	10.854716	0.34814134
3.533	-11.71075	-9.7368221	12.829895	0.34031466
3.534	-12.176238	-10.274659	11.841233	0.32340065
3.535	-12.620662	-10.631321	9.4090061	0.30969456
3.536	-12.791573	-10.880945	11.154051	0.30880943
3.537	-12.479149	-10.974858	12.403424	0.3111054
3.538	-12.763749	-11.040054	13.606127	0.30560151
3.539	-12.832199	-11.180995	14.736409	0.30747905
3.54	-12.725804	-10.972248	13.97788	0.30626133
3.541	-12.602852	-10.728703	12.762303	0.3069748
3.542	-12.198769	-10.226737	12.534316	0.30684605
3.543	-11.849401	-9.919713	10.460968	0.29945388
3.544	-11.441277	-9.4765053	12.38143	0.29446498
3.545	-10.870002	-9.208499	13.137277	0.29660538
3.546	-10.585152	-8.7327108	13.443048	0.30268326
3.547	-10.258351	-8.4456072	11.334295	0.29751197
3.548	-8.9939575	-8.2329969	8.0834579	0.28475538
3.549	-8.8486538	-7.7803831	9.0463715	0.29119268
3.55	-8.2796679	-7.823513	12.416835	0.30232921
3.551	-8.0742102	-7.4094515	14.537926	0.30482367
3.552	-7.9030495	-7.378016	13.880248	0.3084071
3.553	-8.1343632	-7.4679236	12.860473	0.3161104
3.554	-8.3623152	-7.7293496	10.739918	0.32328799
3.555	-8.9508276	-8.0312948	9.0817766	0.31752661
3.556	-9.4924555	-8.5190639	8.7711763	0.31041875
3.557	-9.9355202	-8.752738	9.8365498	0.30168548
3.558	-10.502646	-8.9576588	11.538143	0.30573025
3.559	-10.859953	-9.4459639	10.621365	0.30794576
3.56	-11.217652	-9.8756533	9.6938562	0.30134752
3.561	-11.167048	-10.122739	10.859008	0.29951826
3.562	-11.762641	-10.424291	10.97327	0.29955581
3.563	-11.990808	-10.84479	12.518223	0.30191079
3.564	-12.294577	-11.098383	15.58506	0.30525818
3.565	-12.466882	-11.382983	16.769524	0.31631961
3.566	-12.744115	-11.579429	13.312693	0.31745151
3.567	-12.484227	-11.494563	12.670572	0.31925932
3.568	-12.52936	-11.213825	11.216278	0.31579927
3.569	-12.256454	-10.893677	13.564284	0.31541839
3.57	-11.994956	-10.745011	14.456387	0.31703845
3.571	-11.161362	-10.473286	14.331396	0.31534865
3.572	-11.507474	-10.033367	13.520832	0.32142118
3.573	-10.843431	-9.9000082	12.715096	0.32465592
3.574	-10.152637	-9.3650684	12.272532	0.31742468
3.575	-9.8013744	-8.874403	11.903461	0.30985549
3.576	-9.1985922	-8.3659277	14.147396	0.30774191
3.577	-8.5814342	-7.9889159	15.168781	0.31363741
3.578	-8.1940155	-7.619379	15.462215	0.30696943
3.579	-8.2336407	-7.429872	13.750966	0.30834809
3.58	-8.3711128	-7.3443632	11.41208	0.31228021
3.581	-8.5599403	-7.3682885	11.608418	0.31134143
3.582	-8.9437466	-7.9124551	12.894805	0.30841783
3.583	-9.2117891	-8.1930141	12.972589	0.30764535
3.584	-9.9955664	-8.5699186	13.187165	0.31230703
3.585	-10.334704	-8.8210802	11.384185	0.30558541
3.586	-10.304986	-9.131072	10.753865	0.30203417
3.587	-10.940276	-9.4663486	11.46036	0.29448107
3.588	-11.043308	-9.6997366	12.488182	0.29770508
3.589	-11.333667	-10.103891	12.743528	0.3025277
3.59	-11.703918	-10.887848	15.960569	0.31013444
3.591	-12.080251	-10.927759	14.459605	0.30971065
3.592	-12.109648	-11.171018	12.246783	0.31416848
3.593	-12.069986	-11.13343	9.9867535	0.31840101
3.594	-12.273691	-10.900758	10.588105	0.31789675
3.595	-12.231241	-10.313962	13.30411	0.30879334
3.596	-11.407445	-9.9991064	13.634022	0.30191079
3.597	-10.808633	-9.5323668	12.968297	0.30721083
3.598	-10.824548	-9.2749462	12.175436	0.30512407
3.599	-10.486518	-9.1549616	10.605807	0.299014
3.6	-10.061977	-8.8612776	11.328395	0.30122414
3.601	-9.9291191	-8.7139711	12.464579	0.30699089
3.602	-9.7675781	-8.3192215	13.625975	0.30162647
3.603	-8.9948521	-7.8259449	13.05681	0.30447498
3.604	-9.1244917	-7.5461369	11.921163	0.3046681
3.605	-8.8444691	-7.1076136	8.5458708	0.31243041
3.606	-8.4372025	-6.7867141	6.4119058	0.31540766
3.607	-8.5677729	-6.8838816	8.3371954	0.32294467
3.608	-8.9088421	-7.2179418	12.160416	0.32378688
3.609	-9.0873699	-7.5124841	15.178437	0.33227339
