Data info
File name: C:\TP_RESA_PERCAGE\TP11\Alu2017-T4-Vc44-f0.0625BC-DRY.dxd
Start time: 05/12/2017 11:23:24,955
Number of channels: 4
Sample rate: 1000
Store type: Toujours rapide


Data1

Time [s]	Fx [N]	Fy [N]	Fz [N]	Mz [Nm]
1.433	-9.6936569	-9.3789797	31.822081	0.2985473
1.434	-9.3905668	-8.9667063	31.811352	0.30767754
1.435	-8.7689743	-8.5098372	29.880161	0.30920103
1.436	-9.7908239	-8.2718716	31.431551	0.31075135
1.437	-11.689041	-8.2431536	33.282276	0.30892745
1.438	-11.654244	-8.3717213	34.612114	0.31268254
1.439	-12.000142	-8.8376026	32.688435	0.3125377
1.44	-11.070703	-8.8953953	31.056042	0.31335309
1.441	-9.8658543	-8.7248068	33.113834	0.32219902
1.442	-10.115443	-8.4831934	32.825764	0.31786993
1.443	-11.403047	-8.6034641	32.720085	0.31380907
1.444	-11.545275	-8.5535393	34.434551	0.30967847
1.445	-11.578642	-8.458374	32.500145	0.30626133
1.446	-11.617123	-8.7956886	31.408484	0.30985549
1.447	-12.648164	-9.29601	28.446253	0.30970529
1.448	-13.611434	-9.8172169	27.200634	0.31697944
1.449	-13.954971	-10.470425	29.795404	0.32073453
1.45	-13.518665	-10.839926	31.256134	0.31798258
1.451	-12.180315	-10.725986	33.060726	0.31388417
1.452	-11.362849	-10.548459	31.635935	0.31420603
1.453	-10.643016	-10.222123	30.901011	0.32021955
1.454	-11.295507	-9.9381313	31.947071	0.32651201
1.455	-12.084864	-9.7589951	35.518166	0.32656565
1.456	-11.892711	-10.08744	37.290569	0.32635644
1.457	-11.897467	-10.065411	35.42268	0.32313779
1.458	-10.960625	-10.134433	32.961483	0.31605676
1.459	-10.7213	-9.6313219	33.000645	0.32587364
1.46	-10.880123	-9.2498407	30.815716	0.32229021
1.461	-10.721157	-9.026824	30.549105	0.32904401
1.462	-10.096739	-8.6287479	32.185787	0.32608286
1.463	-9.9673491	-8.2772713	34.378227	0.32435015
1.464	-10.110186	-8.7147217	35.188251	0.32235458
1.465	-10.160862	-8.6838942	32.626205	0.32048777
1.466	-11.312101	-9.0170603	34.680779	0.32627061
1.467	-11.870538	-9.1611843	32.124634	0.32817498
1.468	-11.353586	-9.5145206	32.257133	0.32403901
1.469	-10.068379	-9.4445333	31.671341	0.32522455
1.47	-9.6966963	-9.2709761	30.453617	0.31628743
1.471	-9.7429733	-8.8909254	28.504725	0.31213537
1.472	-10.805665	-9.2483387	28.252598	0.31124488
1.473	-12.57181	-9.8273735	27.926441	0.31012908
1.474	-12.070023	-10.246013	26.548321	0.31473711
1.475	-11.154996	-10.590337	30.998106	0.32185569
1.476	-11.777089	-10.859095	31.906301	0.32173768
1.477	-12.046025	-10.803841	35.979504	0.31964555
1.478	-11.993276	-10.734426	34.896427	0.31533256
1.479	-11.42758	-10.934411	36.31049	0.32229021
1.48	-10.14323	-10.549782	34.366425	0.32373324
1.481	-9.281991	-10.160611	34.003254	0.32234386
1.482	-9.6640453	-9.5972404	31.659002	0.32411948
1.483	-10.619162	-9.5492468	31.464811	0.31703845
1.484	-11.528395	-9.6814613	32.183643	0.31458691
1.485	-10.630713	-9.6293907	32.05275	0.31769291
1.486	-8.6984854	-9.2673998	29.969212	0.31820253
1.487	-9.0360861	-8.9469299	29.77931	0.33032075
1.488	-10.100744	-8.3599195	31.611795	0.32734886
1.489	-10.197125	-8.281992	33.184643	0.32627061
1.49	-9.8088484	-8.6126909	36.830303	0.32678023
1.491	-9.434269	-8.7424383	35.013374	0.32605067
1.492	-9.3179684	-8.4127054	37.437016	0.32888308
1.493	-10.433446	-8.4340916	35.748299	0.32929078
1.494	-11.214505	-8.340929	35.500462	0.32533184
1.495	-11.472784	-8.9639168	35.882408	0.32168403
1.496	-11.1369	-9.2363939	39.126808	0.31020954
1.497	-10.108612	-9.5618706	38.385983	0.31192079
1.498	-10.643337	-9.8188982	37.3764	0.32093838
1.499	-11.164759	-9.7262363	33.849293	0.32078281
1.5	-12.040589	-10.05107	33.861633	0.32382444
1.501	-11.94217	-10.681425	34.081036	0.31813279
1.502	-11.624847	-10.886238	36.613041	0.32184497
1.503	-11.525928	-10.551535	38.068409	0.32297686
1.504	-12.169264	-10.539518	36.881264	0.32330945
1.505	-12.12549	-10.851656	37.203667	0.32644227
1.506	-11.941205	-11.038158	36.400612	0.3269358
1.507	-10.905872	-10.919497	36.58783	0.3209652
1.508	-10.584257	-10.600994	37.678951	0.32237068
1.509	-10.522781	-9.826766	39.676662	0.31779483
1.51	-10.385988	-9.359024	37.84203	0.32444134
1.511	-9.7108946	-8.9384899	33.614334	0.32778874
1.512	-9.9105577	-8.9806538	33.565517	0.32895282
1.513	-10.247872	-9.0426311	32.573101	0.33174768
1.514	-10.618589	-8.715723	34.10947	0.32932833
1.515	-10.446284	-8.7035999	35.485443	0.33049241
1.516	-10.227702	-8.9299421	34.314926	0.3286846
1.517	-9.3865976	-8.8464365	35.732742	0.32682851
1.518	-9.232317	-8.5811834	34.760174	0.33130243
1.519	-8.9330177	-8.1389055	36.318001	0.32932296
1.52	-9.5549688	-8.1152306	35.178596	0.32782093
1.521	-10.816179	-8.4226475	35.315392	0.3290011
1.522	-11.349938	-9.2178326	36.208565	0.31852439
1.523	-11.621163	-9.8442183	32.184177	0.31512335
1.524	-11.049388	-9.9642382	29.947754	0.31715646
1.525	-11.251842	-10.09631	30.840929	0.3218396
1.526	-11.645018	-10.270582	31.513626	0.31992987
1.527	-10.931299	-10.64019	35.460766	0.3132458
1.528	-11.066018	-10.602532	38.204666	0.32413021
1.529	-11.023281	-10.546099	34.01881	0.31747833
1.53	-11.278807	-10.42497	33.43087	0.32179669
1.531	-11.833631	-10.672556	32.865997	0.32278374
1.532	-11.664794	-10.892818	32.762463	0.32363132
1.533	-11.574207	-11.070273	33.301586	0.32471493
1.534	-10.585438	-10.851977	35.382446	0.32045022
1.535	-10.07757	-10.168407	35.734352	0.31465128
1.536	-9.7166882	-9.3850956	33.004936	0.32047704
1.537	-9.5692739	-9.0612993	30.165012	0.32716647
1.538	-9.6938715	-8.9282255	28.704281	0.32593265
1.539	-9.9164944	-8.8472948	29.534157	0.32591119
1.54	-10.682319	-8.6660843	31.75449	0.32824472
1.541	-10.554932	-8.7756977	34.35355	0.33360377
1.542	-10.228382	-8.7545977	32.410557	0.33125415
1.543	-10.28621	-9.0518217	31.067307	0.33204809
1.544	-9.626029	-8.6272459	29.673632	0.33307269
1.545	-9.5385532	-8.4069471	32.774803	0.33603385
1.546	-9.3001947	-8.0803976	33.87236	0.32627061
1.547	-9.6165876	-8.0543976	36.305126	0.32819107
1.548	-9.6665125	-8.3035927	39.189037	0.32356158
1.549	-10.479687	-8.9859829	37.649448	0.32791212
1.55	-11.244081	-9.39046	33.259209	0.32791212
1.551	-11.833631	-9.8743305	31.056042	0.3301008
1.552	-12.21944	-10.429011	30.025002	0.32482758
1.553	-11.126206	-10.935126	32.226559	0.3280516
1.554	-10.696338	-10.636757	34.506973	0.32187715
1.555	-10.16172	-10.268579	35.831448	0.32471493
1.556	-10.997317	-10.424612	32.453472	0.3276439
1.557	-11.139796	-10.486482	32.422359	0.32863632
1.558	-11.064015	-10.602318	32.319901	0.33052996
1.559	-11.353122	-10.717795	31.710501	0.32698944
1.56	-11.503826	-10.965525	34.758026	0.32490805
1.561	-11.835168	-10.733567	36.301907	0.31911448
1.562	-11.122094	-10.34504	36.282059	0.3236796
1.563	-10.933839	-10.011552	34.20871	0.32561079
1.564	-10.063408	-9.5541105	32.235676	0.33056751
1.565	-9.6304998	-8.9084492	32.896038	0.33231094
1.566	-10.295115	-8.5956678	35.510117	0.32941416
1.567	-10.230385	-8.471034	34.22105	0.33022419
1.568	-10.240327	-8.6647253	35.537476	0.33238605
1.569	-9.9046574	-8.5834007	34.231777	0.33597484
1.57	-9.8131046	-8.6263523	32.081718	0.33382371
1.571	-10.552965	-8.691905	30.42465	0.32716647
1.572	-9.9493961	-8.6342554	34.343357	0.32663539
1.573	-10.31128	-8.5788231	35.766537	0.32255307
1.574	-9.6799955	-8.7510567	35.684464	0.32033756
1.575	-9.9064808	-8.9912043	33.420139	0.3290762
1.576	-10.857556	-9.3207579	30.175741	0.3301008
1.577	-11.224053	-9.6395121	29.860849	0.3305836
1.578	-11.462413	-10.138832	30.117805	0.33300832
1.579	-11.197196	-10.846184	31.11076	0.33367887
1.58	-10.491131	-10.755883	33.70499	0.32990769
1.581	-10.812031	-10.524819	34.074062	0.33061042
1.582	-10.994027	-10.621987	33.011372	0.33819035
1.583	-10.975001	-10.603605	32.344574	0.33270255
1.584	-9.966527	-10.498498	32.861168	0.32976285
1.585	-10.726021	-10.598133	35.126564	0.33357158
1.586	-10.450504	-10.406481	34.523064	0.32784238
1.587	-10.316931	-9.914134	35.554108	0.33511117
1.588	-10.394822	-9.7563133	33.48505	0.32985404
1.589	-10.169266	-9.7946863	31.075354	0.33464983
1.59	-9.9084835	-9.5246773	31.660612	0.34366742
1.591	-9.7002726	-9.203599	32.646057	0.33827081
1.592	-9.2226248	-8.4941368	33.078964	0.3362377
1.593	-9.996603	-8.4010105	32.28986	0.33807769
1.594	-9.9099855	-8.4388838	30.355986	0.33801332
1.595	-9.6867189	-8.6094723	29.093739	0.34340456
1.596	-9.4588385	-8.3734732	28.565342	0.34216538
1.597	-10.460089	-8.6847172	31.027611	0.33726767
1.598	-9.975646	-8.5671291	32.609039	0.33761635
1.599	-10.240327	-8.5725288	32.404655	0.33022955
1.6	-10.174344	-9.1693382	33.4534	0.33293322
1.601	-10.483657	-9.3104229	31.676704	0.32752588
1.602	-9.8635302	-9.1951952	31.869287	0.32909229
1.603	-10.60382	-9.3933926	29.627497	0.33128634
1.604	-11.089478	-9.8285179	28.460737	0.32948926
1.605	-11.040412	-10.403011	28.543884	0.33210173
1.606	-10.820363	-10.679172	29.422041	0.33066407
1.607	-11.121737	-10.702274	30.213291	0.32492414
1.608	-11.064015	-10.666977	30.492779	0.33230022
1.609	-10.995208	-10.73582	31.390245	0.3274025
1.61	-10.056077	-10.404084	32.456154	0.33357158
1.611	-10.512875	-10.501038	32.566124	0.32808915
1.612	-10.681354	-10.48988	31.160112	0.32354012
1.613	-10.21633	-9.9376307	31.060869	0.32863632
1.614	-9.7697954	-9.6274242	29.936487	0.32778874
1.615	-10.445248	-9.6537094	29.682215	0.33268109
1.616	-9.6725569	-9.5557556	29.756243	0.33682242
1.617	-9.0962391	-9.1825352	30.905838	0.33779338
1.618	-9.2366085	-8.8581667	31.038876	0.33495024
1.619	-9.4938498	-8.4622011	28.855021	0.32911375
1.62	-9.6462355	-8.4522228	29.620523	0.33084646
1.621	-9.0222464	-8.4440689	29.212292	0.33295467
1.622	-9.7534876	-8.5047941	30.031975	0.32784238
1.623	-10.308311	-8.6248856	31.121489	0.3278102
1.624	-10.013125	-8.5541468	31.498606	0.33176914
1.625	-9.521244	-8.4522228	30.64781	0.32670513
1.626	-10.032652	-8.8660698	29.620523	0.32951608
1.627	-10.744868	-9.3398914	27.540203	0.32780483
1.628	-10.326873	-9.4914179	26.947971	0.32935515
1.629	-10.450183	-9.5605831	26.185686	0.33188716
1.63	-10.721265	-9.8377447	29.028828	0.33133999
1.631	-11.190365	-10.182498	29.189224	0.33252552
1.632	-10.953973	-10.606681	27.649637	0.33267036
1.633	-10.755239	-10.548137	27.787502	0.33284739
1.634	-10.903226	-10.46295	28.607185	0.33018664
1.635	-10.705994	-10.586045	30.642445	0.32816961
1.636	-10.284244	-10.388242	31.719084	0.33363596
1.637	-10.862742	-10.70771	30.734177	0.32484904
1.638	-10.921643	-10.45079	28.164083	0.32433406
1.639	-10.65775	-10.27938	26.667412	0.32819644
1.64	-10.491274	-9.8943214	25.822515	0.32326117
1.641	-10.26275	-9.8218307	26.46249	0.332032
1.642	-9.9027615	-9.4859819	28.103466	0.33469811
1.643	-9.843646	-9.3286619	28.088982	0.32739177
1.644	-9.6772776	-9.2063885	27.486559	0.32952145
1.645	-9.8956804	-8.7550621	28.701063	0.33586755
1.646	-9.9368076	-8.6596832	26.4641	0.33419386
1.647	-9.641407	-8.6317167	25.063988	0.33919886
1.648	-9.7837076	-8.4214668	28.233286	0.32909766
1.649	-9.8290186	-8.4331617	32.338139	0.33498779
1.65	-9.2123966	-8.1561785	31.661148	0.32969311
1.651	-9.3251209	-8.3418589	29.566343	0.32659784
1.652	-9.4196424	-8.5503206	27.834709	0.32819644
1.653	-9.8112087	-8.9261513	25.690014	0.32955363
1.654	-10.237394	-9.2508059	27.449007	0.33235386
1.655	-10.254131	-9.5270376	28.734322	0.33280984
1.656	-10.247658	-9.8142843	29.143627	0.32926932
1.657	-10.296117	-9.841321	30.04163	0.32859877
1.658	-9.6204863	-9.9933844	28.485413	0.33108249
1.659	-9.2345695	-9.8550186	27.595993	0.33709601
1.66	-9.947751	-9.9561558	26.093956	0.33888236
1.661	-10.115335	-10.387312	29.50036	0.33588901
1.662	-10.381232	-10.499142	32.102638	0.3348054
1.663	-10.569845	-10.569988	29.228384	0.32673731
1.664	-11.095522	-10.632251	29.084618	0.3340973
1.665	-11.04499	-10.406338	29.712791	0.33320144
1.666	-10.596167	-10.228168	29.453154	0.33857659
1.667	-10.193799	-9.727417	30.295368	0.33827081
1.668	-9.6264229	-9.3909245	29.533621	0.34097984
1.669	-9.5332966	-9.2331038	31.381662	0.34151092
1.67	-9.4309435	-9.1940861	31.445499	0.34534648
1.671	-10.031687	-8.8078127	28.126534	0.34660175
1.672	-10.515521	-8.982192	26.767189	0.34108713
1.673	-9.7471581	-8.8064175	26.436741	0.33746079
1.674	-9.8145351	-8.6357222	28.961237	0.33804014
1.675	-9.6281395	-8.4781151	31.33231	0.3328152
1.676	-9.4763975	-8.3650331	29.159719	0.32988623
1.677	-9.1832504	-8.4121332	32.075817	0.32981649
1.678	-9.081255	-8.4934216	28.544422	0.3326489
1.679	-9.6529589	-8.9075546	26.660439	0.33723012
1.68	-10.009514	-9.2056017	28.443571	0.34460619
1.681	-10.219656	-9.4828711	27.615305	0.33714429
1.682	-9.7271662	-9.4447479	28.910275	0.3312327
1.683	-9.6269588	-9.6268158	29.546495	0.3359051
1.684	-9.9414215	-10.079323	27.251596	0.33496633
1.685	-9.3839512	-9.9434595	25.573071	0.33673123
1.686	-9.8990421	-9.9206076	26.611622	0.34077063
1.687	-9.8229752	-10.179173	30.062016	0.34223512
1.688	-10.361169	-10.396502	32.053825	0.33659711
1.689	-10.866319	-10.684072	32.850975	0.33930615
1.69	-10.921322	-10.470925	33.621841	0.34091011
1.691	-10.905157	-10.386131	29.086227	0.33629671
1.692	-11.040161	-10.230528	27.928587	0.3427662
1.693	-10.74426	-10.191117	28.893644	0.34312561
1.694	-10.251306	-10.066555	29.632862	0.34230486
1.695	-10.318468	-10.082112	31.14992	0.33804014
1.696	-10.421107	-9.7569208	31.016882	0.34071162
1.697	-10.146771	-9.2270594	29.894646	0.34179524
1.698	-10.597775	-9.3018036	27.431305	0.34240142
1.699	-10.694979	-9.3947153	27.75317	0.33461764
1.7	-9.8877058	-8.9325171	32.378372	0.34186497
1.701	-9.6675501	-8.7198	32.219048	0.33581927
1.702	-9.0599756	-8.2528811	33.911522	0.3311415
1.703	-8.9840155	-8.3284483	34.083183	0.33872142
1.704	-8.9722137	-8.4845171	28.665657	0.33332482
1.705	-9.1680155	-8.6512785	28.710182	0.34637645
1.706	-9.1155157	-8.7297068	28.461273	0.34287348
1.707	-9.6747379	-8.8961105	30.879553	0.3438659
1.708	-9.5938072	-8.8792667	35.64584	0.34405902
1.709	-9.3719349	-9.1299276	35.835201	0.34441307
1.71	-9.542201	-9.7180471	33.56176	0.35058215
1.711	-9.5365505	-9.8453979	30.584509	0.34417704
1.712	-10.065304	-10.005043	30.498678	0.33852294
1.713	-9.9981413	-10.025142	34.524673	0.33900574
1.714	-10.060976	-10.18139	34.369106	0.3298004
1.715	-10.871755	-10.547029	36.468204	0.33652201
1.716	-10.615836	-10.533903	36.027786	0.33464447
1.717	-10.877405	-10.409986	32.491562	0.33853903
1.718	-10.801373	-10.273515	31.257744	0.34384981
1.719	-11.289249	-10.500143	30.923004	0.34412876
1.72	-11.483441	-10.660933	34.09552	0.33772364
1.721	-11.409591	-10.802089	39.287743	0.3437908
1.722	-10.955797	-10.43552	38.253483	0.34747615
1.723	-10.470102	-9.7537022	34.206566	0.34761563
1.724	-10.597096	-9.4344482	30.888136	0.34572199
1.725	-10.245369	-9.1878633	31.639154	0.33800796
1.726	-10.057614	-9.0278606	34.311172	0.3391774
1.727	-9.8141413	-8.781992	37.403221	0.32850757
1.728	-9.6352558	-8.5078344	39.316174	0.33661321
1.729	-9.4082699	-8.3874207	37.50568	0.33401147
1.73	-9.3170385	-8.5623007	34.511265	0.33359304
1.731	-9.2062101	-8.7886791	31.63969	0.33625379
1.732	-8.4660273	-8.4796171	31.016882	0.33624306
1.733	-8.4197865	-8.3950739	34.646446	0.32997742
1.734	-8.611618	-8.4980354	38.379009	0.33816352
1.735	-9.1902952	-8.8638172	36.843178	0.34733668
1.736	-10.235177	-9.6480589	33.029076	0.34870997
1.737	-10.487591	-10.197089	31.380053	0.34264818
1.738	-10.610186	-10.280095	33.104713	0.33790603
1.739	-10.615299	-10.527073	34.761784	0.33491269
1.74	-10.429976	-10.318576	36.56691	0.33816889
1.741	-10.587547	-10.706065	37.132317	0.33913985
1.742	-10.83871	-10.694764	37.378544	0.3430827
1.743	-10.863493	-10.532401	34.201199	0.33960655
1.744	-10.74308	-10.249804	30.931051	0.35025492
1.745	-11.33127	-10.44328	28.945681	0.34692898
1.746	-11.392675	-10.676311	31.933125	0.34213319
1.747	-11.39382	-10.7002	34.155067	0.34474567
1.748	-10.460804	-10.320221	33.833202	0.34784093
1.749	-9.1053228	-9.6453056	31.29154	0.34757271
1.75	-8.8924274	-8.8844519	30.821081	0.34807697
1.751	-9.2434034	-8.7950811	29.22463	0.33663467
1.752	-9.3965034	-8.6647253	33.192154	0.33755198
1.753	-9.6018534	-8.7327461	35.175915	0.33476785
1.754	-9.6950512	-8.6051445	35.356159	0.33599094
1.755	-9.6303921	-8.7797747	32.967922	0.33879116
1.756	-9.7679005	-8.9696751	29.300268	0.33812061
1.757	-9.7185831	-9.030221	27.451153	0.33775046
1.758	-8.4706411	-8.6134062	28.052504	0.33410266
1.759	-8.5066538	-8.5221748	29.533621	0.33220366
1.76	-8.5572586	-8.5727434	34.119659	0.33785239
1.761	-9.6328955	-8.7418661	36.410805	0.3473796
1.762	-9.9848013	-9.2852459	33.681923	0.3459473
1.763	-10.777805	-10.038911	31.478758	0.34472957
1.764	-10.454188	-10.308348	30.285175	0.33724621
1.765	-10.554968	-10.322402	33.547279	0.33948317
1.766	-10.085331	-10.26368	35.681778	0.34113541
1.767	-9.8075256	-10.290359	36.044952	0.34142509
1.768	-10.053144	-10.16122	33.253845	0.34480467
1.769	-9.4089136	-9.8443613	30.193443	0.34517482
1.77	-9.7752314	-9.7408276	28.842146	0.34485832
1.771	-10.53022	-9.9856958	29.449398	0.34778729
1.772	-10.593484	-10.18071	30.817862	0.33991769
1.773	-10.71286	-10.346972	31.524355	0.34251407
1.774	-9.9217157	-10.412238	35.170551	0.35456792
1.775	-9.814785	-10.026179	33.723766	0.35490051
1.776	-9.7395763	-9.4904165	32.392319	0.34717038
1.777	-10.194657	-9.2428665	32.015736	0.34062579
1.778	-10.159217	-9.1802101	35.49939	0.3425248
1.779	-10.071204	-9.0815048	35.472031	0.34980431
1.78	-10.310923	-8.9240055	32.371399	0.34890845
1.781	-9.5114098	-8.8191853	31.3307	0.34202591
1.782	-10.100351	-9.0216026	31.083937	0.34278229
1.783	-9.7919331	-9.2287407	31.247551	0.34383371
1.784	-9.5530014	-9.1672287	30.673023	0.33653811
1.785	-9.6405849	-9.1521006	32.418068	0.33682242
1.786	-9.878479	-8.9053373	34.150238	0.33440307
1.787	-9.8171101	-8.8172894	33.448574	0.3485544
1.788	-10.115014	-9.0666275	33.681389	0.34965947
1.789	-10.391317	-9.6402273	32.702381	0.34858659
1.79	-10.097025	-9.9683504	33.202347	0.3409262
1.791	-10.175059	-10.034476	36.819572	0.35176769
1.792	-9.887455	-10.021136	36.036903	0.34049168
1.793	-9.8257647	-10.275982	34.421143	0.34176305
1.794	-10.324799	-10.128496	32.443817	0.33866242
1.795	-10.078178	-10.114513	31.001862	0.34292176
1.796	-10.20814	-9.8881702	30.802841	0.34718648
1.797	-10.263215	-9.9338398	32.186325	0.33324972
1.798	-10.20696	-10.049425	33.725914	0.34285739
1.799	-10.196053	-10.191546	33.750053	0.34382835
1.8	-10.152886	-10.135148	31.624134	0.34307197
1.801	-10.401689	-10.289823	32.578999	0.34948781
1.802	-9.7293119	-9.7145061	34.037048	0.34194008
1.803	-10.038625	-9.3541965	35.238678	0.3382279
1.804	-10.134612	-9.2397909	37.829693	0.34453645
1.805	-10.062371	-9.1420155	37.201519	0.34044877
1.806	-9.9154215	-8.8469009	36.575493	0.34133926
1.807	-9.368144	-8.8085632	32.698627	0.34587756
1.808	-10.116909	-9.1097937	29.565269	0.34337237
1.809	-9.9578009	-9.2215881	32.631573	0.34072772
1.81	-9.4135628	-9.1599684	36.017056	0.33972457
1.811	-9.5038633	-9.0528231	37.780338	0.33535793
1.812	-9.5557194	-8.87358	35.902794	0.33585683
1.813	-9.829484	-8.8902102	32.697018	0.33680096
1.814	-9.5627651	-9.0187054	32.425041	0.34123197
1.815	-10.036943	-9.3893871	32.968994	0.34793213
1.816	-10.257922	-10.095809	34.88731	0.34742251
1.817	-10.474859	-10.198699	37.935909	0.34415022
1.818	-10.252987	-10.386454	37.667152	0.34070089
1.819	-10.3528	-10.58297	35.700554	0.34717038
1.82	-10.721515	-10.590122	32.56237	0.35102203
1.821	-10.04052	-10.33238	30.041094	0.35249189
1.822	-10.380409	-10.152064	31.248625	0.3535004
1.823	-10.506723	-10.128175	33.541912	0.34931079
1.824	-10.436092	-10.219799	34.49839	0.34342065
1.825	-10.410665	-10.340999	33.890602	0.34041122
1.826	-9.9554405	-10.209642	32.266792	0.34509972
1.827	-10.142372	-10.159932	29.404337	0.34043267
1.828	-10.140477	-9.9746094	30.734177	0.34301832
1.829	-10.19548	-9.4375238	34.298298	0.33974066
1.83	-9.9465714	-9.383379	36.927399	0.33745542
1.831	-9.9864826	-9.1226683	34.399685	0.33630744
1.832	-9.4479666	-8.698307	32.283421	0.34161285
1.833	-9.351264	-8.9529381	31.105394	0.34353331
1.834	-10.212718	-9.1118679	31.125242	0.34416631
1.835	-9.6868973	-9.2439756	30.948217	0.33914521
1.836	-9.6283178	-9.3536243	33.411022	0.33838347
1.837	-9.5587234	-9.0207081	30.15321	0.33559933
1.838	-9.3757257	-8.7562428	30.24065	0.33089474
1.839	-9.6139059	-8.994029	30.078646	0.34460083
1.84	-9.8427162	-9.2314587	31.628962	0.33641472
1.841	-9.8779783	-9.4515781	33.195374	0.33955291
1.842	-10.004436	-9.8547678	35.849686	0.34519091
1.843	-9.5813971	-9.6888647	36.361988	0.34241751
1.844	-9.210001	-9.8035202	33.107395	0.34531966
1.845	-10.430943	-10.396073	33.723766	0.35185888
1.846	-10.194657	-10.163258	33.253845	0.34999743
1.847	-9.8745451	-10.146091	33.087009	0.35605386
1.848	-10.276805	-10.056255	32.539841	0.35084501
1.849	-10.669086	-10.228382	32.227093	0.34911767
1.85	-10.904692	-10.594593	29.917713	0.33483759
1.851	-11.092912	-10.847471	30.916031	0.33565834
1.852	-10.731385	-10.513518	29.981548	0.33885553
1.853	-10.538838	-10.278593	30.014809	0.3360875
1.854	-10.341857	-9.8927479	30.785139	0.3415592
1.855	-9.9506836	-9.5278244	33.283886	0.33728376
1.856	-10.580002	-9.6387253	32.850975	0.33306196
1.857	-10.486017	-9.1801748	33.56498	0.33142582
1.858	-9.6517782	-9.0602617	33.176598	0.34287348
1.859	-10.516594	-9.3126402	32.555935	0.33730522
1.86	-10.410736	-9.4931345	30.00247	0.34398392
1.861	-10.171912	-9.5294342	30.901011	0.34178987
1.862	-9.8091707	-9.2530594	28.983767	0.33434406
1.863	-9.5389109	-8.845006	28.131361	0.32831445
1.864	-9.2830639	-8.6018543	32.714184	0.34269109
1.865	-9.2392902	-8.6668358	30.295904	0.34407511
1.866	-9.5786791	-9.1673002	28.812105	0.34350649
1.867	-9.7920046	-9.3344908	29.050823	0.34696117
1.868	-9.9940996	-9.6978407	31.208391	0.34710601
1.869	-9.9147062	-9.7393255	33.104713	0.34637645
1.87	-10.070239	-10.160147	31.871433	0.34162357
1.871	-10.497032	-10.211144	32.78875	0.35360768
1.872	-9.929369	-9.9760399	32.213684	0.34607068
1.873	-10.03934	-10.049425	34.905548	0.3557159
1.874	-10.524999	-10.036371	36.690289	0.35139754
1.875	-10.513912	-10.096203	34.375008	0.34860268
1.876	-10.559546	-10.505615	31.318361	0.33533648
1.877	-10.672663	-10.672914	33.17445	0.34360304
1.878	-10.988842	-10.542057	30.026609	0.34430042
1.879	-10.59377	-10.251878	29.516455	0.34287348
1.88	-10.598384	-10.226165	33.085938	0.33870533
1.881	-10.076855	-9.6030693	34.764999	0.33622161
1.882	-10.045348	-9.3168955	33.80048	0.33685997
1.883	-9.8140697	-8.8997231	31.215364	0.33561006
1.884	-9.3992214	-8.8923559	32.388027	0.3466554
1.885	-9.9108086	-9.1990576	31.33392	0.35137609
1.886	-9.61623	-9.0922699	34.358379	0.35438552
1.887	-9.108613	-8.9789019	33.59824	0.35336629
1.888	-9.2201576	-8.9032278	32.160576	0.34416094
1.889	-9.460948	-8.978651	31.075354	0.3427501
1.89	-9.5157728	-8.7526665	32.772655	0.35186425
1.891	-9.0610847	-8.6563931	28.882915	0.35246506
1.892	-8.9573364	-8.6550341	30.875797	0.34972385
1.893	-8.7298136	-8.7116108	34.164722	0.34851685
1.894	-8.8589888	-8.8556633	35.868462	0.34788385
1.895	-8.9707832	-9.3420372	34.178135	0.34761563
1.896	-9.7528801	-9.9444971	32.595631	0.35138682
1.897	-9.78267	-9.8189697	33.463593	0.34924641
1.898	-9.2500191	-9.4580517	34.170086	0.35631672
1.899	-9.430335	-9.5127325	34.186718	0.35884336
1.9	-9.8577003	-9.7324238	34.215149	0.3522183
1.901	-9.9385605	-9.9057655	32.279667	0.34358159
1.902	-9.6502047	-9.7695456	32.697018	0.33933297
1.903	-9.8069887	-10.176741	33.884701	0.35106495
1.904	-10.279844	-10.137831	29.124315	0.34091547
1.905	-10.354803	-10.099385	31.595165	0.34271255
1.906	-10.424934	-9.9544392	35.490807	0.34892455
1.907	-10.456441	-9.9486094	35.871681	0.34396783
1.908	-10.215794	-9.439312	34.211929	0.33799723
1.909	-9.5963821	-8.9122753	32.662685	0.34359768
1.91	-9.5124826	-9.0830069	33.135826	0.34929469
1.911	-10.13007	-9.2221241	33.511337	0.34976676
1.912	-9.7696524	-9.3589172	32.605286	0.35104886
1.913	-10.124312	-9.4705687	32.204029	0.34244969
1.914	-9.7155075	-9.179245	32.129463	0.34121051
1.915	-9.5026836	-9.0577583	32.649273	0.3462477
1.916	-9.3059883	-8.6956959	33.113834	0.34545913
1.917	-8.7628584	-8.5216389	28.186615	0.34878507
1.918	-8.7928991	-8.5874062	29.06316	0.35207346
1.919	-8.6630802	-8.7546692	32.684681	0.35135999
1.92	-8.7551336	-8.692728	33.989307	0.3518106
1.921	-8.6412649	-9.1361866	31.883772	0.3538008
1.922	-8.8291273	-9.5629082	31.482513	0.36196008
1.923	-9.1628294	-9.7201567	32.348331	0.368274
1.924	-9.2759829	-9.7416859	31.066771	0.3697224
1.925	-9.257494	-9.5138416	30.152138	0.36600485
1.926	-9.0913038	-9.3491182	29.415604	0.35771683
1.927	-9.4296913	-9.6644382	28.952654	0.35130635
