Data info
File name: C:\TP_RESA_PERCAGE\TP11\Alu2017-T4-Vc52-f0.05BC-DRY.dxd
Start time: 05/12/2017 11:28:32,094
Number of channels: 4
Sample rate: 1000
Store type: Toujours rapide


Data1

Time [s]	Fx [N]	Fy [N]	Fz [N]	Mz [Nm]
1.514	-8.3072767	-7.8603129	39.572594	0.33287957
1.515	-8.2878933	-8.2059965	39.781803	0.32769755
1.516	-8.2117901	-8.5934143	40.34024	0.33114687
1.517	-8.5667	-8.9733229	40.000137	0.33002034
1.518	-8.8539104	-9.3287334	40.903503	0.32956973
1.519	-8.9860182	-9.7991571	36.056217	0.32995597
1.52	-9.1458063	-10.053895	35.582539	0.33245042
1.521	-8.5714922	-9.8808393	39.053318	0.33015981
1.522	-8.5221033	-9.7089272	38.965878	0.33182278
1.523	-9.475647	-10.308848	35.35294	0.32772973
1.524	-9.5273952	-10.214684	37.25248	0.32961264
1.525	-9.2723713	-9.9982128	40.900284	0.32977358
1.526	-9.7171173	-9.9494324	42.622265	0.32875434
1.527	-10.347221	-9.8359928	44.868881	0.32998279
1.528	-9.9773626	-9.5147352	44.582958	0.32976821
1.529	-9.4663839	-9.0020046	45.96376	0.33361986
1.53	-9.1515999	-8.3322744	41.39864	0.33906475
1.531	-8.620594	-7.984374	39.483006	0.33746615
1.532	-9.0013962	-8.0084782	40.044662	0.33348039
1.533	-9.353159	-8.2386837	38.073238	0.33033684
1.534	-8.5281115	-7.77391	36.305126	0.32576635
1.535	-8.2903967	-7.6754193	38.209492	0.32995597
1.536	-8.5574017	-7.8736882	39.094624	0.32989159
1.537	-8.2622871	-8.2574949	39.427216	0.32766536
1.538	-8.0398426	-8.3141432	38.028713	0.32959655
1.539	-8.1718788	-8.6998091	38.579102	0.33038512
1.54	-8.2993374	-8.9622364	41.803654	0.33942416
1.541	-8.5371599	-9.5015392	38.171944	0.34396783
1.542	-9.1620073	-9.9242191	37.158066	0.33829764
1.543	-8.6866837	-9.7538099	37.928936	0.33618405
1.544	-8.4416733	-9.5600109	38.536724	0.33127561
1.545	-8.9665279	-9.9380951	36.155457	0.33220366
1.546	-9.3764048	-10.073421	36.677952	0.33004716
1.547	-8.9871988	-9.9341259	39.214249	0.33412412
1.548	-9.0946302	-9.5980272	37.691826	0.32607213
1.549	-9.2589598	-9.5138054	37.718113	0.32981649
1.55	-9.4990358	-9.2588167	39.067265	0.32900646
1.551	-9.5218163	-8.9997158	39.768929	0.33826008
1.552	-9.0621576	-8.4628801	35.982185	0.33621088
1.553	-8.8139639	-8.1033573	38.859661	0.3372623
1.554	-9.0870123	-8.216403	39.770004	0.34193471
1.555	-9.3475084	-8.3074198	38.635429	0.33324972
1.556	-8.9526157	-8.1322889	37.889236	0.33382371
1.557	-8.6553555	-7.9304438	37.755127	0.33587292
1.558	-9.0169172	-8.113657	38.084503	0.33747688
1.559	-8.8438969	-8.4046583	38.200909	0.33046022
1.56	-8.6760626	-8.620594	38.135464	0.32956973
1.561	-8.5015402	-8.8374958	39.153095	0.3332819
1.562	-8.1902246	-8.9636669	39.125198	0.34231022
1.563	-8.3424311	-9.318469	34.458157	0.33390954
1.564	-8.2171183	-9.5261793	37.630135	0.33220902
1.565	-7.9406362	-9.3566999	38.294788	0.3363879
1.566	-7.9568009	-9.3073111	38.52063	0.33252552
1.567	-8.2038145	-9.497426	38.395103	0.33088401
1.568	-8.2556705	-9.3942509	37.090477	0.33311561
1.569	-8.1817131	-9.4894867	36.602314	0.33528283
1.57	-8.2607851	-9.2794876	36.761101	0.33140972
1.571	-8.3566294	-9.1356497	38.926716	0.33116832
1.572	-8.6749535	-9.0297918	39.785023	0.33438161
1.573	-8.9306936	-8.8689671	36.743935	0.34128562
1.574	-8.8838444	-8.4961758	34.692581	0.33394709
1.575	-9.1537104	-8.3988647	38.222366	0.33704236
1.576	-9.2175465	-8.4423523	38.863953	0.32845393
1.577	-9.4284401	-8.5169535	38.280304	0.33387199
1.578	-9.2924337	-8.3537683	39.1311	0.33704236
1.579	-9.4083052	-8.4992514	37.924644	0.33285812
1.58	-8.9753609	-8.2156878	36.908085	0.3369619
1.581	-8.7819557	-8.4415302	39.015228	0.33086792
1.582	-8.600174	-8.4819775	40.493664	0.33198372
1.583	-8.0927353	-8.5902319	41.149193	0.33748224
1.584	-8.2618217	-8.8502989	37.542698	0.33965483
1.585	-8.0859766	-9.0693102	35.631355	0.34352258
1.586	-7.9322319	-9.3240128	38.350578	0.34615114
1.587	-8.0105886	-9.2019186	38.027641	0.341409
1.588	-8.078001	-9.2065315	38.104889	0.3352721
1.589	-8.4874134	-9.4897375	38.871998	0.33924714
1.59	-8.3901033	-9.3849878	38.860199	0.32909766
1.591	-8.4984646	-9.4572287	36.391491	0.32989696
1.592	-8.7988005	-9.4081268	37.148949	0.32966629
1.593	-8.9685307	-9.4296198	38.382763	0.33227876
1.594	-9.2443333	-9.2807398	39.94059	0.34440771
1.595	-9.2743378	-9.0767488	35.29715	0.34185961
1.596	-9.6551762	-8.9577303	33.762928	0.33880726
1.597	-9.8112087	-8.8446836	37.430042	0.33979967
1.598	-9.8458986	-9.0142355	39.496418	0.33399001
1.599	-9.2227325	-8.6326103	40.055389	0.33450499
1.6	-9.0934143	-8.5567217	41.026348	0.33452645
1.601	-8.9817629	-8.4645252	39.704021	0.3367205
1.602	-8.8634949	-8.354126	37.89621	0.33071771
1.603	-8.5350857	-8.4295492	38.138683	0.32639399
1.604	-8.2823496	-8.4644899	40.214176	0.32903865
1.605	-8.4165678	-8.7849245	39.352116	0.32992378
1.606	-8.2463722	-8.7977991	36.8759	0.33273473
1.607	-7.8102093	-8.8823061	37.141975	0.33689216
1.608	-7.4144583	-8.8559847	38.359161	0.33704236
1.609	-7.6307874	-8.8068113	36.91935	0.3320159
1.61	-8.091877	-9.1160517	38.63221	0.33761635
1.611	-8.265255	-9.2964754	38.835522	0.33802405
1.612	-8.3319883	-9.3047361	38.166576	0.33940807
1.613	-8.8013039	-9.4986782	36.932762	0.33469811
1.614	-9.0114098	-9.5081549	38.598415	0.32899037
1.615	-8.8604555	-9.4640951	40.401932	0.33434942
1.616	-8.5339766	-8.9962463	39.585468	0.3374286
1.617	-8.7901096	-8.8465796	37.345287	0.34137145
1.618	-9.1247063	-8.7658987	37.30827	0.34091547
1.619	-9.1324673	-8.7721567	38.928864	0.33227876
1.62	-9.0689878	-8.8946085	40.322002	0.33598021
1.621	-8.8124256	-8.7092505	40.927109	0.3415592
1.622	-8.6629019	-8.4081993	37.827011	0.33730522
1.623	-8.3921061	-8.4028702	38.523849	0.34302905
1.624	-7.8774433	-8.0937014	39.475494	0.32911912
1.625	-7.9453211	-8.1997023	40.303226	0.3337647
1.626	-8.7386112	-8.469389	39.349968	0.33331946
1.627	-9.0326176	-8.9502916	37.410194	0.34003034
1.628	-8.5091219	-9.2001657	35.426971	0.34497634
1.629	-7.7571731	-9.0685234	37.762638	0.33447281
1.63	-7.9570155	-9.0351925	39.835449	0.33532575
1.631	-8.2612495	-8.9963894	38.991089	0.33542231
1.632	-8.3154659	-9.0843306	39.242146	0.33836737
1.633	-8.4507923	-9.2843161	36.878582	0.33792213
1.634	-8.548604	-9.2393265	37.001965	0.33164576
1.635	-9.0801105	-9.5217447	38.453037	0.3305836
1.636	-8.8976126	-9.5519285	40.266212	0.33454791
1.637	-8.6230259	-9.5486746	42.734917	0.33844784
1.638	-8.4425316	-9.0575438	39.125736	0.34115687
1.639	-8.7285976	-8.6264954	38.088795	0.34205809
1.64	-9.1537104	-8.5658417	39.505535	0.3415592
1.641	-8.6274967	-8.4355936	40.003891	0.34593657
1.642	-8.1936226	-8.4937792	40.464157	0.34740642
1.643	-7.8992586	-8.1147299	40.009792	0.34602776
1.644	-8.0079775	-8.1389408	37.385517	0.33507362
1.645	-8.1807833	-8.1694822	39.558109	0.33017054
1.646	-7.7841024	-8.0631237	40.009254	0.32737568
1.647	-7.884274	-8.0017195	39.71743	0.32647446
1.648	-8.0046873	-8.126174	41.566547	0.32953754
1.649	-8.3803396	-8.5888729	39.090332	0.33102348
1.65	-8.2735519	-9.0019331	38.076454	0.33015981
1.651	-8.0155239	-9.2037783	38.225586	0.33096984
1.652	-8.4453926	-9.2796307	38.891312	0.33145264
1.653	-8.8280897	-9.1385469	37.288422	0.33442453
1.654	-8.9730721	-9.2430096	36.980507	0.33508971
1.655	-9.1009598	-9.5414505	36.87429	0.33269182
1.656	-9.0132694	-9.5195637	37.662861	0.32810524
1.657	-9.1524582	-9.5268946	38.339848	0.32736495
1.658	-9.0360508	-9.6057873	39.991554	0.32602385
1.659	-9.0498905	-9.6554976	41.301544	0.33087865
1.66	-8.7587461	-9.1526012	38.947102	0.33146873
1.661	-8.4669933	-8.771513	39.598877	0.33254698
1.662	-8.635293	-8.2339268	40.545162	0.32975212
1.663	-8.3356361	-8.1755266	40.439484	0.32962337
1.664	-8.2771997	-8.2605343	39.674515	0.33017591
1.665	-8.2155447	-8.3747969	40.330585	0.33307269
1.666	-8.3102446	-8.1345778	40.111717	0.33276156
1.667	-8.2066402	-8.2581739	40.460403	0.33182278
1.668	-8.4514723	-8.2417231	40.205593	0.32956973
1.669	-8.0929861	-8.0095158	40.61919	0.32943025
1.67	-8.0797176	-8.031724	39.782879	0.33449426
1.671	-8.5301857	-8.5169182	38.281914	0.34117833
1.672	-8.692585	-9.0662699	39.783413	0.33599094
1.673	-8.6036072	-9.4411716	39.756592	0.33146873
1.674	-9.0509634	-9.6262436	41.126663	0.33167258
1.675	-8.8901739	-9.2859249	39.574738	0.33158675
1.676	-8.7503414	-9.0768919	39.367672	0.33326581
1.677	-8.6281757	-9.2014532	39.949711	0.33126488
1.678	-8.6877928	-9.2898951	40.24958	0.33739105
1.679	-8.4930639	-9.2040644	40.354187	0.3312166
1.68	-8.7052803	-9.4684582	39.459404	0.33026174
1.681	-8.6174469	-9.3630295	40.495808	0.33846393
1.682	-8.0430613	-9.0330105	39.871391	0.34571663
1.683	-7.5321536	-8.4310875	41.09877	0.34134999
1.684	-7.3741179	-7.9656343	39.844566	0.33739641
1.685	-7.0542912	-7.4859838	40.333267	0.3391774
1.686	-7.2424035	-7.82548	38.836594	0.33176914
1.687	-7.8505497	-8.1490974	39.40683	0.33308879
1.688	-7.9894881	-8.1139784	40.686245	0.33167794
1.689	-8.2808475	-8.3273754	42.453819	0.33132389
1.69	-8.2963333	-8.3210096	41.789707	0.33013299
1.691	-8.2829933	-8.4095221	43.296036	0.33047095
1.692	-8.7217674	-8.5017185	42.445236	0.34135535
1.693	-9.0597973	-8.7972984	39.412197	0.34754053
1.694	-8.7053518	-9.0465651	38.303371	0.34483686
1.695	-9.1877918	-9.4259005	38.515266	0.34037903
1.696	-9.6708755	-9.7125397	38.006184	0.33749297
1.697	-9.4464998	-9.5459566	37.713821	0.33407047
1.698	-9.0032558	-9.3862038	37.309879	0.34085646
1.699	-8.6025696	-9.2484455	39.339241	0.33926859
1.7	-8.4382038	-9.1572866	41.480179	0.33785239
1.701	-8.572958	-9.1451626	42.808411	0.33211783
1.702	-8.3750114	-9.1084347	44.358727	0.33563688
1.703	-7.9293709	-8.9818697	42.290207	0.33790067
1.704	-7.7756982	-8.5953455	42.181847	0.34480467
1.705	-7.7784162	-8.3806257	42.505856	0.34680024
1.706	-7.9788666	-8.2885008	39.554352	0.33463374
1.707	-7.8160028	-8.1130848	37.838276	0.33801332
1.708	-7.9626303	-8.1651192	38.656349	0.34086183
1.709	-8.1356506	-8.2881432	37.077602	0.3410174
1.71	-8.3182917	-8.2490902	39.237854	0.33535793
1.711	-8.296154	-8.2783442	40.540871	0.33381298
1.712	-8.4702835	-8.4633455	40.923889	0.32969847
1.713	-8.3889227	-8.5652332	40.112251	0.32952145
1.714	-9.107111	-8.7644682	41.237709	0.33247188
1.715	-8.987771	-9.0170603	44.905361	0.33601239
1.716	-8.89468	-9.158145	42.529995	0.33197299
1.717	-9.2157583	-9.3888865	40.297325	0.32991305
1.718	-9.4808321	-9.5656614	38.730915	0.32710209
1.719	-9.2620716	-9.6247778	38.68317	0.3315492
1.72	-9.4667063	-9.6264229	37.362988	0.33459082
1.721	-9.4841938	-9.7599611	37.60117	0.33510581
1.722	-9.7125034	-9.9085913	38.029247	0.32819644
1.723	-9.4272594	-9.6744881	38.433727	0.32735959
1.724	-9.3148212	-9.5691662	38.348969	0.32469347
1.725	-8.905159	-9.2455845	39.526459	0.33696726
1.726	-9.1878281	-9.129427	40.092941	0.33777729
1.727	-9.2678289	-9.0061884	38.997528	0.33229485
1.728	-8.9143496	-8.8617067	39.745327	0.33626452
1.729	-8.4971771	-8.438097	39.835449	0.33625379
1.73	-8.2083569	-8.1791029	39.570446	0.33248797
1.731	-8.150671	-8.1066113	37.579712	0.33795968
1.732	-7.9034071	-7.8361373	38.07914	0.34149483
1.733	-7.8307014	-7.9746108	39.628918	0.33196226
1.734	-8.205925	-8.1941948	39.892849	0.33476785
1.735	-8.3800898	-8.3822355	39.009865	0.33322826
1.736	-8.8578091	-8.7726574	38.118835	0.33618405
1.737	-8.5530024	-9.050642	37.833447	0.33441916
1.738	-8.2522736	-8.9264736	38.757736	0.33667758
1.739	-8.1061821	-8.82623	37.346359	0.33220902
1.74	-8.5643396	-9.0926991	36.412949	0.33228412
1.741	-8.8398199	-9.182785	38.583931	0.33177987
1.742	-8.8527308	-9.4041567	38.244362	0.33551887
1.743	-9.1109734	-9.5772486	38.486835	0.33123806
1.744	-9.341608	-9.5759974	39.743717	0.33197299
1.745	-8.9090567	-9.4663839	40.468987	0.3290762
1.746	-8.773015	-9.3435745	39.558643	0.3324236
1.747	-8.7194071	-9.2513781	38.640793	0.34022346
1.748	-8.6016397	-8.6548548	37.754589	0.33583537
1.749	-8.6047153	-8.5938082	39.093014	0.33768609
1.75	-8.9025478	-8.57092	39.145046	0.33012226
1.751	-8.6636171	-8.5726719	39.745327	0.33243433
1.752	-8.7965832	-8.6680517	39.742645	0.32845929
1.753	-8.917676	-8.4560137	38.288887	0.33321753
1.754	-8.714901	-8.2771645	37.364059	0.32780483
1.755	-8.3241205	-8.1373672	39.525387	0.3244628
1.756	-8.5138426	-8.1865416	39.760345	0.32860413
1.757	-8.4201441	-8.3064184	38.24329	0.33019736
1.758	-8.7355719	-8.5824709	36.466057	0.32805696
1.759	-9.0424166	-9.1306076	36.128635	0.32741323
1.76	-9.1115818	-9.2761621	37.862415	0.33216074
1.761	-8.9289055	-9.322546	38.863953	0.33728912
1.762	-9.0956316	-9.3417149	36.924179	0.33799186
1.763	-8.8354216	-9.2376451	36.733204	0.33624306
1.764	-8.8511572	-9.3412142	36.39954	0.34241751
1.765	-8.5523233	-9.3074188	38.076992	0.33792213
1.766	-9.0501051	-9.3578796	40.132637	0.33401683
1.767	-8.6283188	-9.2892866	39.511974	0.32449499
1.768	-8.8783722	-9.224556	39.002892	0.33273473
1.769	-8.6410151	-9.0388403	37.899967	0.33747688
1.77	-8.3334904	-8.6602554	38.163895	0.33183888
1.771	-8.8333111	-8.649169	37.347969	0.33974603
1.772	-8.7381468	-8.5091572	38.531357	0.33775046
1.773	-8.6173401	-8.4743605	36.466057	0.33850685
1.774	-8.6112957	-8.4607706	38.229343	0.34034148
1.775	-8.4902029	-8.2908974	37.719723	0.34232631
1.776	-8.914278	-8.2760201	37.139828	0.33411875
1.777	-8.6235981	-8.3379965	39.346748	0.33284202
1.778	-8.6452703	-8.3070621	40.222759	0.32631353
1.779	-8.5029707	-8.3557711	38.488441	0.3365542
1.78	-9.0675573	-8.6174116	35.668903	0.33288494
1.781	-8.933733	-8.9615564	36.837811	0.33577636
1.782	-8.5828285	-8.9262228	39.40844	0.33157066
1.783	-8.5159521	-8.9722853	39.445454	0.33077136
1.784	-8.5518227	-9.0904818	38.053925	0.33620015
1.785	-8.750556	-9.2074261	37.33992	0.3355296
1.786	-8.959733	-9.2993002	36.699947	0.33960655
1.787	-9.0871553	-9.5692024	36.934906	0.33434942
1.788	-9.197484	-9.5276098	39.659496	0.33648446
1.789	-9.0707407	-9.5002155	40.52853	0.33974066
1.79	-8.8602409	-9.2726212	37.337776	0.34486905
1.791	-8.2640038	-8.9732151	34.645374	0.34332946
1.792	-8.5327253	-8.7661848	36.264893	0.33882335
1.793	-9.0302572	-8.8614569	37.390884	0.34367278
1.794	-9.4944582	-8.9167099	37.743862	0.33835128
1.795	-9.2403278	-8.8870268	38.148876	0.34285203
1.796	-9.1303568	-8.9414577	38.274403	0.34778729
1.797	-8.7446909	-8.4654551	37.659103	0.34026101
1.798	-8.2923994	-8.0238562	38.937981	0.33364668
1.799	-7.989202	-8.026288	39.683636	0.33900574
1.8	-8.2253437	-8.24226	41.384693	0.34070089
1.801	-8.4063034	-8.4281902	39.243752	0.34142509
1.802	-8.8862762	-8.6963043	37.099594	0.3413339
1.803	-8.5186701	-8.8055954	38.300152	0.34156993
1.804	-8.4422092	-8.8715773	40.723797	0.34550741
1.805	-8.1419449	-8.8855247	39.080673	0.34209028
1.806	-8.1680517	-8.8609915	37.324902	0.33699945
1.807	-8.3854179	-8.82623	38.252407	0.33950999
1.808	-8.5585461	-9.2780571	39.521095	0.33525065
1.809	-9.2165098	-9.4849806	40.022129	0.33491805
1.81	-9.095274	-9.480546	41.257019	0.33215001
1.811	-8.89468	-9.2898951	42.102989	0.34136608
1.812	-8.6063604	-9.1925488	37.84203	0.34840956
1.813	-8.3614569	-9.0195284	35.279449	0.3457059
1.814	-8.999608	-8.9659195	34.968311	0.34746006
1.815	-8.7118254	-8.7274179	39.484615	0.34544304
1.816	-8.8412151	-8.6439829	39.878365	0.34110859
1.817	-9.1957674	-8.803092	36.31049	0.34681633
1.818	-8.7795601	-8.7758408	39.196545	0.34506217
1.819	-8.6123686	-8.2902536	38.562473	0.34209564
1.82	-8.2251654	-8.1705914	39.226051	0.33193007
1.821	-8.0698118	-8.1665859	41.128273	0.33433333
1.822	-8.0195646	-8.162652	41.202839	0.33872142
1.823	-8.419035	-8.4629879	38.442844	0.33758953
1.824	-8.8227968	-8.7838869	36.703701	0.34414485
1.825	-8.2120399	-8.8089924	36.976749	0.34270182
1.826	-8.6134062	-9.074317	38.317318	0.34227803
1.827	-8.2347136	-9.0238914	40.159458	0.34033075
1.828	-8.2902889	-8.9433537	38.248653	0.34082428
1.829	-8.5471373	-8.9982853	38.530823	0.34870461
1.83	-8.4627018	-9.1529236	40.819283	0.34128562
1.831	-8.8406067	-9.3119249	39.975998	0.33440307
1.832	-8.9671717	-9.4281178	42.116936	0.33554569
1.833	-9.5594387	-9.7190838	40.633137	0.3369619
1.834	-9.1452341	-9.469388	38.288887	0.33618942
1.835	-8.7934361	-9.2613916	39.765175	0.34131244
1.836	-9.1408358	-9.1041431	38.488441	0.33334628
1.837	-8.6976633	-8.8177185	39.006645	0.33362523
1.838	-8.9644537	-8.7042789	41.223759	0.33606604
1.839	-8.9481459	-8.7454777	38.968021	0.33801332
1.84	-8.9908819	-8.8119965	38.508293	0.34333482
1.841	-9.5358715	-8.8386755	38.897213	0.34057751
1.842	-9.3138914	-8.7277756	40.905651	0.33892527
1.843	-8.5081921	-8.3982925	42.306301	0.33804551
1.844	-7.7233415	-7.994781	40.017838	0.33746079
1.845	-7.9411726	-7.989953	36.464447	0.34015372
1.846	-8.0602274	-8.1874714	35.891529	0.3452231
1.847	-7.9061251	-8.4865198	37.015911	0.34117833
1.848	-8.6075048	-8.8780861	40.193256	0.34161285
1.849	-8.2530241	-8.929656	41.789707	0.33924177
1.85	-8.2999811	-8.683322	40.600952	0.33685997
1.851	-8.1458435	-8.6660128	38.289425	0.3344138
1.852	-7.9081635	-8.7656841	39.056	0.33912376
1.853	-8.1292849	-8.9932785	40.371353	0.33429042
1.854	-8.4937792	-9.1799603	40.75491	0.34167185
1.855	-9.1164093	-9.4329462	38.631672	0.3429915
1.856	-8.777915	-9.3917828	38.031395	0.34080282
1.857	-9.0218887	-9.2592821	37.11837	0.34535185
1.858	-9.277914	-9.114192	36.650059	0.3430666
1.859	-9.0369091	-8.8884935	38.720184	0.33627525
1.86	-9.212039	-8.6668358	37.712749	0.33520237
1.861	-9.1061459	-8.9516144	36.749298	0.33626452
1.862	-8.9909897	-8.9641314	37.08511	0.33630744
1.863	-8.9295845	-8.8333473	37.141438	0.33839419
1.864	-8.4614496	-8.5223541	39.16597	0.33259526
1.865	-8.1587896	-8.500968	38.09684	0.33126488
1.866	-8.2436543	-8.3199005	35.591656	0.33127561
1.867	-8.6055384	-8.3376036	34.975822	0.33361986
1.868	-8.4003668	-8.4230766	34.472103	0.34383371
1.869	-8.0331192	-8.4846239	36.186573	0.34523919
1.87	-8.0170975	-8.6140137	39.19762	0.34278229
1.871	-8.3049517	-8.853446	37.187035	0.34132317
1.872	-7.9496841	-8.532403	37.61726	0.33706918
1.873	-8.2065325	-8.6504564	36.876972	0.33532038
1.874	-7.8671079	-8.6361866	35.903866	0.33171549
1.875	-8.2152586	-8.8825569	37.640327	0.33069089
1.876	-8.2567797	-8.7232695	36.189255	0.3288509
1.877	-8.6041431	-8.8937502	36.128098	0.33502534
1.878	-8.4511499	-8.8462219	36.864098	0.33785239
1.879	-8.5909109	-8.8957529	37.511581	0.34118906
1.88	-8.8767271	-8.8542328	39.884266	0.34408048
1.881	-8.8598118	-8.7609634	39.695972	0.33881798
1.882	-8.9679585	-8.6938009	38.326439	0.33902183
1.883	-9.099637	-8.8810549	36.128098	0.34814671
1.884	-8.4265099	-8.6479883	35.525139	0.34540549
1.885	-8.478652	-8.610795	36.443527	0.33162966
1.886	-8.2132559	-8.4705696	38.44231	0.33459082
1.887	-8.3153229	-8.547781	34.344967	0.33519164
1.888	-8.3945379	-8.48137	33.402439	0.33287957
1.889	-8.5154877	-8.4948521	36.08733	0.33747688
1.89	-8.184288	-8.5569363	37.356014	0.34361914
1.891	-8.2724791	-8.5713844	38.289425	0.33757344
1.892	-8.2553844	-8.6563568	38.161751	0.33613041
1.893	-8.2196932	-8.5818634	37.233707	0.3333731
1.894	-7.9355578	-8.3139639	37.32383	0.33772901
1.895	-8.3542328	-8.4836588	35.631889	0.33540621
1.896	-8.4974985	-8.7881069	36.505219	0.33239678
1.897	-8.8529806	-9.0047579	35.400146	0.33282593
1.898	-8.907197	-8.9202509	32.93037	0.33537403
1.899	-9.077857	-9.0893011	34.60675	0.33801332
1.9	-8.8040218	-9.1364727	36.874825	0.34249797
1.901	-9.0533237	-9.1232042	35.91835	0.34079209
1.902	-9.0488176	-8.9103088	37.102276	0.33755198
1.903	-8.8779078	-8.6987362	37.641403	0.3367044
1.904	-8.9537964	-8.7377176	37.811455	0.33385053
1.905	-9.1909752	-8.8956461	37.265892	0.34045413
1.906	-8.9498978	-8.7893229	36.009544	0.3343977
1.907	-8.5760336	-8.5291843	37.675198	0.33299223
1.908	-8.5886583	-8.4026556	35.834667	0.33212319
1.909	-8.7090359	-8.4923849	36.081966	0.33102348
1.91	-8.801053	-8.3405714	38.179989	0.33522919
1.911	-8.5634098	-8.3410368	39.170795	0.34870461
1.912	-8.4301214	-8.2711563	37.659641	0.34275547
1.913	-8.361207	-8.3190422	38.005646	0.34286812
1.914	-8.6053953	-8.540164	37.150558	0.34048095
1.915	-8.6247787	-8.7263803	36.643082	0.33533648
1.916	-8.1161242	-8.4101305	36.438164	0.33024564
1.917	-8.2490187	-8.4854107	37.923035	0.33150092
1.918	-8.4335546	-8.5930567	37.999207	0.32991305
1.919	-8.2508783	-8.6360435	36.907013	0.33196226
1.92	-8.4151726	-8.6248503	37.015911	0.33578172
1.921	-8.0925207	-8.5118752	36.723015	0.34444526
1.922	-8.441494	-8.5995655	35.971458	0.34777656
1.923	-8.8585596	-8.8437185	35.069164	0.34690753
1.924	-9.0689526	-8.9624863	35.340603	0.34452036
1.925	-8.9215384	-8.6369734	37.190792	0.33477321
1.926	-8.8364582	-8.6662989	38.228806	0.33464983
1.927	-9.0867262	-8.6907606	37.423069	0.33423677
1.928	-8.9768991	-8.7435112	38.074848	0.33199444
1.929	-8.7673292	-8.7955818	37.788387	0.32590583
1.93	-8.8512287	-8.7906818	38.536186	0.32499388
1.931	-8.6922989	-8.7130766	37.799114	0.32884553
1.932	-8.7392197	-8.4802256	36.920959	0.33498779
1.933	-8.640192	-8.4722862	36.610897	0.33545986
1.934	-8.2816706	-8.299015	36.520775	0.33862486
1.935	-7.9315166	-8.116518	35.647984	0.34039512
1.936	-8.2384691	-8.2550631	36.201591	0.33787385
1.937	-8.2710848	-8.3258018	38.987869	0.34882799
1.938	-8.2959394	-8.5408077	37.810379	0.33307806
1.939	-8.5134487	-8.6685524	39.702946	0.33070698
1.94	-8.0471382	-8.4890947	38.341995	0.32936588
1.941	-7.8319888	-8.2775574	38.544769	0.32664075
1.942	-8.056222	-8.4219322	37.818962	0.33848539
1.943	-8.044241	-8.558939	36.939735	0.33381835
1.944	-8.4305153	-8.6882219	35.526211	0.33779874
1.945	-9.0711336	-8.9379177	34.654495	0.33499852
1.946	-9.1739874	-8.9079485	36.785778	0.33461764
1.947	-9.2541323	-9.1791372	38.096306	0.32960728
1.948	-9.5869408	-9.1551409	36.961731	0.33072308
1.949	-9.7667198	-9.2456923	37.749226	0.33595875
1.95	-9.6739874	-9.147809	38.912769	0.33510581
1.951	-9.2191916	-8.8426809	39.263603	0.33695117
1.952	-8.8022337	-8.5397348	38.537796	0.33749834
1.953	-8.5818987	-8.5553989	37.997063	0.33507362
1.954	-8.600317	-8.5555773	36.073383	0.33665076
1.955	-8.1541042	-8.439992	36.352867	0.33375934
1.956	-7.8956108	-8.149992	38.535114	0.32743469
1.957	-7.6946597	-8.1735954	38.486835	0.33171549
1.958	-7.9448204	-8.110939	36.547596	0.32997742
1.959	-8.0366592	-8.2073193	37.380692	0.33739105
1.96	-7.8597407	-8.1508503	38.917061	0.33669904
1.961	-7.6313596	-8.1104383	41.17065	0.33460155
1.962	-7.9313021	-8.1894741	38.061436	0.32707527
1.963	-8.1304655	-8.4308729	39.454575	0.3302671
1.964	-8.5866556	-8.8148222	39.459404	0.33654347
1.965	-8.5461359	-8.7258797	37.113544	0.33932224
1.966	-8.6533527	-8.8555555	37.431652	0.33758953
1.967	-8.9593391	-8.8389978	39.190109	0.33715501
1.968	-9.4385252	-9.0943441	39.982971	0.34048095
1.969	-9.3100653	-9.1031055	37.379082	0.33461764
1.97	-9.3326674	-9.1351852	36.237534	0.33167258
1.971	-9.5960245	-9.2221241	35.458084	0.32977358
1.972	-9.560977	-9.3176107	38.83123	0.32981649
1.973	-9.0978127	-9.0611563	38.13493	0.32670513
1.974	-8.8356361	-8.9513998	37.751373	0.33142582
1.975	-8.6253862	-8.6968765	38.397247	0.33371642
1.976	-8.415781	-8.6327534	38.111862	0.33776656
1.977	-8.3257303	-8.5272179	37.892456	0.33992305
1.978	-7.8500848	-8.2661848	37.284668	0.33314243
1.979	-7.5781446	-8.1288557	37.369961	0.33402756
1.98	-7.6265316	-8.1320744	35.244579	0.3323324
1.981	-7.5162749	-8.070241	36.410805	0.33222511
1.982	-7.4943881	-8.0289345	35.521919	0.32936051
1.983	-7.8639607	-8.2442265	36.680634	0.33086255
1.984	-8.0105886	-8.4394197	35.334164	0.32334164
1.985	-8.3947525	-8.6369734	36.068016	0.32046095
1.986	-8.4328394	-8.8384972	36.47625	0.32358304
1.987	-8.4133492	-8.6876135	31.031902	0.30686215
1.988	-8.304594	-8.6877565	29.793259	0.29628888
1.989	-8.8075981	-8.8401775	28.553005	0.27923539
1.99	-9.0768557	-8.9279394	29.417749	0.26811495
1.991	-8.9861612	-9.1396914	28.62006	0.23988739
1.992	-9.003685	-9.3643885	28.517063	0.21892324
1.993	-8.8266954	-9.6018896	21.084126	0.19081369
1.994	-8.683322	-9.8488674	9.8682003	0.16827241
