Data info
File name: C:\TP_RESA_PERCAGE\TP11\Alu2017-T4-Vc61-f0.0625BC-DRY.dxd
Start time: 05/12/2017 11:37:29,333
Number of channels: 4
Sample rate: 1000
Store type: Toujours rapide


Data1

Time [s]	Fx [N]	Fy [N]	Fz [N]	Mz [Nm]
1.416	-11.511157	-9.7944365	75.401001	0.60789722
1.417	-10.807024	-9.5473509	72.775124	0.60936707
1.418	-10.007583	-9.472929	69.750122	0.61815399
1.419	-9.8450403	-9.4702826	69.474396	0.61795551
1.42	-10.10103	-9.4760399	72.395859	0.61109442
1.421	-9.9427805	-9.3169317	74.482079	0.61086375
1.422	-9.9245415	-9.5013247	72.216148	0.61155039
1.423	-9.008585	-9.250556	72.667831	0.59698063
1.424	-9.0537176	-8.7475882	75.519554	0.600784
1.425	-8.9348059	-8.7854967	77.785484	0.5975278
1.426	-9.1387615	-8.3993654	75.789925	0.60195345
1.427	-9.3968611	-8.3927135	73.247192	0.61095494
1.428	-9.9987488	-8.772336	72.130318	0.6061216
1.429	-9.8370295	-8.9698181	75.578026	0.60785431
1.43	-9.4980698	-8.586834	76.705627	0.61233896
1.431	-9.3444328	-8.499609	75.323219	0.61593848
1.432	-9.8598108	-8.3851681	75.033539	0.61676997
1.433	-10.612188	-8.9162455	75.503464	0.60897011
1.434	-10.527717	-8.6297855	74.666618	0.60005444
1.435	-10.83077	-9.1131554	76.632675	0.6005426
1.436	-10.74544	-9.3113165	73.719795	0.60347158
1.437	-10.359488	-9.2673283	73.484833	0.6071462
1.438	-9.9297266	-9.1810331	73.740715	0.6098606
1.439	-10.48455	-9.4388466	73.787926	0.60739833
1.44	-11.021421	-9.3485098	72.913521	0.61881918
1.441	-10.718547	-9.6882925	71.544525	0.60735005
1.442	-9.7360001	-9.2025976	72.121201	0.60376126
1.443	-9.4074469	-8.957551	74.576492	0.60154575
1.444	-8.9424591	-8.6839657	77.598808	0.60972112
1.445	-8.9587317	-8.5530739	76.771072	0.61270374
1.446	-9.7101793	-8.9270811	73.733208	0.61458129
1.447	-10.292612	-8.9182482	71.668976	0.61082619
1.448	-9.4624863	-8.6217747	71.558472	0.60419577
1.449	-9.4185696	-8.8133917	71.59227	0.60464102
1.45	-9.3995438	-8.5143433	70.559616	0.60465175
1.451	-9.6433029	-8.2674723	72.377617	0.60995179
1.452	-10.170482	-8.7954741	77.416954	0.61472076
1.453	-10.648416	-9.1183052	79.377113	0.60760754
1.454	-11.237393	-9.8792295	78.105743	0.61585265
1.455	-10.636614	-9.7324238	72.455399	0.62655467
1.456	-10.21261	-9.7198353	71.032219	0.63638765
1.457	-10.542308	-10.010086	70.902939	0.63144165
1.458	-12.392746	-10.781024	74.043266	0.66110152
1.459	-12.583468	-11.62102	77.429291	0.69445211
1.46	-10.225199	-9.8080263	76.698654	0.6403144
1.461	-10.440634	-9.0198498	79.385696	0.62842685
1.462	-9.8431807	-8.6802464	79.574524	0.63364106
1.463	-9.5872269	-8.2340698	74.066338	0.63704747
1.464	-9.9389896	-8.5462437	71.3396	0.6252833
1.465	-10.503505	-8.819149	72.01123	0.61967212
1.466	-10.412524	-9.1669426	73.425827	0.62740761
1.467	-10.150991	-9.2559557	74.670372	0.6392898
1.468	-8.9245424	-8.3016262	72.970383	0.62495071
1.469	-9.3130331	-8.3220463	75.005112	0.61619061
1.47	-10.181318	-9.0509281	76.095695	0.61436671
1.471	-10.560868	-9.542058	76.588684	0.61229604
1.472	-11.071883	-10.035192	75.798508	0.62579292
1.473	-10.926579	-10.463844	72.409271	0.63088912
1.474	-10.748265	-10.62331	74.733131	0.64758319
1.475	-10.740755	-10.823546	79.018768	0.65340358
1.476	-10.904763	-10.742114	82.598442	0.6504156
1.477	-11.511909	-10.917531	78.114326	0.63751954
1.478	-10.913132	-10.757635	76.506073	0.63163477
1.479	-10.506903	-10.317932	76.773224	0.63300806
1.48	-10.113727	-9.8064528	76.010399	0.63015956
1.481	-9.6535664	-9.2495184	76.549522	0.62500972
1.482	-9.2997293	-8.5927353	74.83345	0.62957484
1.483	-9.7121105	-8.4908466	72.283737	0.62505263
1.484	-10.027038	-8.4913473	71.037582	0.62892038
1.485	-10.213755	-8.5266457	72.988091	0.62592167
1.486	-9.7270947	-8.7945089	74.484764	0.63044387
1.487	-9.075819	-8.531724	72.245117	0.62627035
1.488	-9.8115311	-7.965241	76.249657	0.61933416
1.489	-10.502003	-8.5447054	76.930397	0.61981159
1.49	-10.753272	-8.5723143	75.497566	0.62082547
1.491	-11.024783	-8.9703903	75.564079	0.62071818
1.492	-10.960375	-9.2382536	72.275154	0.62342721
1.493	-10.067664	-9.0013247	71.127708	0.62775093
1.494	-10.013877	-9.0129118	73.199982	0.62228996
1.495	-10.112654	-9.1564636	74.566299	0.62257963
1.496	-10.774051	-9.5048294	76.325829	0.62862533
1.497	-10.853694	-9.7581015	76.273796	0.62418896
1.498	-10.402725	-9.3263016	77.025352	0.62582511
1.499	-10.085509	-9.0327244	75.890778	0.62816399
1.5	-9.9336252	-8.6982708	76.05117	0.62750417
1.501	-9.9398117	-8.3929644	75.167114	0.63640374
1.502	-10.811172	-8.9164238	73.664543	0.63447791
1.503	-11.298834	-9.1630802	73.435478	0.6278314
1.504	-10.629784	-9.0976696	73.364136	0.61903912
1.505	-10.4892	-9.0566854	71.652351	0.62379736
1.506	-10.229347	-8.8579159	69.746368	0.61051506
1.507	-10.497139	-8.8797312	73.121666	0.60957092
1.508	-10.762356	-9.2181187	75.340919	0.60264546
1.509	-11.384879	-9.7055302	78.8927	0.60046214
1.51	-10.883377	-9.8768339	76.364456	0.61007518
1.511	-10.446893	-9.825264	73.724625	0.61628181
1.512	-9.9948149	-9.9478941	72.263893	0.61371762
1.513	-10.736249	-10.532043	71.222656	0.61449546
1.514	-10.747693	-10.568987	70.942101	0.61652857
1.515	-10.569631	-10.410307	70.743614	0.62285858
1.516	-10.457728	-10.72552	74.895142	0.62071282
1.517	-10.853408	-10.743366	77.379402	0.62673169
1.518	-10.172091	-10.272191	81.313126	0.63604969
1.519	-9.970067	-9.8088484	81.87854	0.65640765
1.52	-11.513268	-10.303341	74.504608	0.65702456
1.521	-11.815034	-10.301124	74.195084	0.64019102
1.522	-11.114619	-9.77423	78.990334	0.64008909
1.523	-10.767863	-9.5329027	79.156097	0.64293224
1.524	-10.835026	-9.5325813	74.976143	0.63918787
1.525	-10.653494	-9.0681295	75.026031	0.63612479
1.526	-10.51334	-9.29247	78.260239	0.63900012
1.527	-11.21379	-9.3629227	80.482178	0.63834566
1.528	-11.279414	-9.5222101	77.91906	0.63739616
1.529	-11.145626	-9.9886637	79.731163	0.64666587
1.53	-10.518239	-10.243045	77.904037	0.65562981
1.531	-10.951541	-10.841142	84.969513	0.66309172
1.532	-11.792396	-11.036513	82.333443	0.65856415
1.533	-11.791823	-10.447179	73.079285	0.64452547
1.534	-11.724339	-11.189471	75.427292	0.63935417
1.535	-11.376511	-11.013876	76.778053	0.63807207
1.536	-10.947	-10.984694	79.495125	0.64389247
1.537	-10.887347	-10.816322	77.676056	0.64921397
1.538	-10.908125	-10.755526	77.245293	0.65131146
1.539	-11.554109	-11.168872	78.086433	0.66081184
1.54	-11.440204	-10.748945	77.324684	0.65147239
1.541	-11.005937	-10.479866	79.42968	0.64300734
1.542	-10.508333	-10.024498	78.224831	0.64353305
1.543	-10.54803	-9.9746094	81.735847	0.64648885
1.544	-10.427187	-9.6220598	85.089142	0.64945537
1.545	-10.574816	-9.6643314	83.420807	0.64678389
1.546	-10.892855	-9.8807678	82.552307	0.63853341
1.547	-10.428689	-9.9062309	80.375961	0.63898402
1.548	-9.9185686	-9.4593744	77.679276	0.64681071
1.549	-8.6123686	-9.3794451	74.205276	0.62939781
1.55	-8.776413	-9.3476877	79.217789	0.62522429
1.551	-10.326801	-9.7732649	78.593903	0.63485342
1.552	-10.52035	-9.9069099	71.616943	0.63097495
1.553	-9.704278	-9.9821548	73.586754	0.62934417
1.554	-10.202061	-9.4674215	75.193939	0.62292832
1.555	-10.925041	-9.7256289	74.551819	0.63306707
1.556	-10.885165	-10.002897	71.004326	0.62949437
1.557	-9.6847162	-8.7499838	69.754417	0.62597531
1.558	-11.026714	-8.9618788	69.319366	0.61348158
1.559	-10.840927	-8.8929281	71.180817	0.61347085
1.56	-10.99746	-8.4912405	74.242287	0.62071818
1.561	-9.7099648	-7.9669218	72.715576	0.61495143
1.562	-9.6675501	-7.8047018	75.309273	0.61359423
1.563	-9.651063	-7.4435334	81.038467	0.61739761
1.564	-9.8926048	-8.0106955	75.854836	0.60519356
1.565	-9.9100933	-8.3703976	71.881409	0.60207146
1.566	-9.9789362	-8.985589	71.992455	0.61790186
1.567	-10.080503	-9.6737728	70.733963	0.63091058
1.568	-9.5811825	-9.4271526	66.89196	0.60930806
1.569	-9.7735863	-9.0640526	68.59034	0.60662585
1.57	-10.617159	-9.5050793	68.017418	0.61054188
1.571	-10.911308	-9.9856596	70.841782	0.60792941
1.572	-10.685645	-10.263036	71.612114	0.60288686
1.573	-11.057828	-9.9792938	73.353409	0.60858923
1.574	-10.053717	-9.5584373	69.389633	0.60304242
1.575	-10.694263	-9.5544319	68.279205	0.61087984
1.576	-10.635112	-9.4385967	66.997643	0.62381881
1.577	-10.74991	-9.4243631	66.799156	0.61762828
1.578	-10.786782	-9.4238262	68.439064	0.61329383
1.579	-10.3209	-8.9054451	70.500069	0.61013955
1.58	-9.6955519	-8.5815058	69.879944	0.60508627
1.581	-9.8037701	-8.006011	71.664688	0.60388464
1.582	-9.519599	-8.0626945	74.072777	0.6072374
1.583	-9.993885	-8.4099874	73.332481	0.6001671
1.584	-9.399579	-8.4311228	71.901794	0.60996252
1.585	-10.068272	-8.6443405	70.884163	0.62213439
1.586	-9.1660128	-9.0747461	67.729889	0.60848194
1.587	-8.9547615	-9.2851744	71.288643	0.6077041
1.588	-9.193121	-9.6142988	71.725838	0.61850804
1.589	-9.6700535	-10.028325	69.34565	0.63313681
1.59	-10.103748	-10.55318	70.45018	0.62790114
1.591	-11.695372	-11.339675	75.136002	0.64221877
1.592	-12.72441	-11.953614	75.336098	0.65170306
1.593	-13.234244	-11.88166	74.679489	0.65313536
1.594	-12.567769	-11.946283	75.415489	0.68538088
1.595	-11.719619	-11.152814	71.397003	0.66573638
1.596	-11.024176	-9.5998869	70.556396	0.64653713
1.597	-11.135827	-10.269938	76.430435	0.66683072
1.598	-10.908805	-10.28782	76.923424	0.66955584
1.599	-10.321723	-9.6909389	75.781342	0.67675489
1.6	-9.6325378	-9.2267017	79.058998	0.67908841
1.601	-8.7824564	-7.9847317	76.400398	0.65661687
1.602	-7.8993659	-6.9442134	76.088188	0.63725132
1.603	-7.3512297	-6.922255	75.336098	0.64649957
1.604	-8.3258018	-7.4062328	75.59198	0.63912886
1.605	-8.9966755	-8.7282763	76.132713	0.63217658
1.606	-9.8279819	-9.4603043	75.160675	0.63016492
1.607	-9.1349707	-8.6790304	71.528427	0.62642592
1.608	-9.9069462	-8.769475	69.687363	0.61292368
1.609	-9.8724709	-9.438632	73.1222	0.61063308
1.61	-11.186968	-9.6808538	71.340141	0.6055637
1.611	-11.374937	-10.545527	68.055504	0.59423405
1.612	-12.267182	-10.539876	66.402191	0.60466248
1.613	-12.46327	-10.841499	67.358665	0.60819763
1.614	-12.178348	-10.173594	68.914352	0.60522038
1.615	-10.994814	-9.4226818	70.825157	0.60787576
1.616	-10.888849	-8.9832287	70.956047	0.60170668
1.617	-10.309957	-9.0738163	71.661469	0.59469539
1.618	-10.43881	-8.6824999	70.740936	0.60205537
1.619	-9.9109516	-8.3667498	71.640549	0.60093957
1.62	-9.4628077	-8.2595692	71.162575	0.59817153
1.621	-9.3282328	-8.2249861	73.80938	0.59635836
1.622	-8.8278399	-7.7768784	72.481689	0.59031266
1.623	-8.5094433	-7.8781228	73.838348	0.60460883
1.624	-9.4358788	-8.6899023	74.584541	0.61116952
1.625	-9.9127398	-9.616087	74.090477	0.61609942
1.626	-10.186754	-9.6183043	72.598633	0.6155147
1.627	-10.20324	-9.9295835	75.044273	0.60838538
1.628	-10.764895	-10.285924	75.333412	0.60743588
1.629	-11.031543	-10.40859	75.676201	0.61362106
1.63	-10.959302	-10.340534	73.625381	0.61870116
1.631	-11.882554	-10.687612	69.096207	0.62699455
1.632	-11.935698	-10.47654	69.006081	0.6291725
1.633	-11.787425	-10.207961	71.773048	0.62803525
1.634	-11.027537	-9.2103939	73.706917	0.62773484
1.635	-10.82866	-9.0640173	70.023178	0.63000399
1.636	-10.914133	-9.2263803	69.354767	0.62780994
1.637	-10.756705	-8.6993799	70.555328	0.62676388
1.638	-10.273872	-8.8117466	73.756271	0.63762146
1.639	-10.631929	-8.879159	74.732063	0.64004618
1.64	-9.9765759	-9.0214949	73.349648	0.63849586
1.641	-9.9507914	-9.1676931	71.470497	0.64758855
1.642	-11.566983	-10.15632	75.730919	0.67480761
1.643	-11.908625	-12.066052	83.535072	0.7122137
1.644	-11.121093	-11.664007	80.189819	0.70846397
1.645	-10.675452	-10.580538	77.754372	0.67715186
1.646	-9.8442898	-10.023854	80.584641	0.66850442
1.647	-10.125134	-9.4494686	84.910507	0.67621309
1.648	-9.7056017	-10.018776	86.201721	0.69043952
1.649	-10.040305	-10.073994	79.807335	0.67765611
1.65	-10.383842	-9.9346981	78.047806	0.68286496
1.651	-9.9301558	-9.0628366	76.461548	0.67075211
1.652	-9.1414433	-8.1916199	76.308128	0.65424579
1.653	-8.9610205	-7.7664356	75.181061	0.64627963
1.654	-9.0577946	-7.8897457	74.617264	0.62872726
1.655	-9.6743088	-7.8256946	74.059364	0.621378
1.656	-10.037301	-7.9393129	76.061897	0.62267619
1.657	-9.5970259	-7.6022487	75.63221	0.63520747
1.658	-8.7641106	-7.0839744	73.711212	0.63673633
1.659	-8.8870268	-7.2260957	73.243431	0.62648493
1.66	-9.6554623	-8.5958109	73.139366	0.61194736
1.661	-10.210965	-9.2581015	73.040657	0.60845512
1.662	-10.2311	-9.9572639	73.680634	0.61248916
1.663	-10.521208	-10.065876	71.353554	0.62211293
1.664	-10.882197	-10.141299	70.038193	0.60929197
1.665	-10.245906	-10.179637	71.553642	0.6151821
1.666	-10.547207	-10.000895	71.381981	0.61451155
1.667	-10.660826	-10.33846	71.42865	0.61596531
1.668	-11.540411	-10.872863	71.901794	0.62093276
1.669	-11.007439	-10.381876	70.201271	0.62565345
1.67	-10.361312	-9.6047506	72.566978	0.62837857
1.671	-10.191976	-8.954833	75.00779	0.61674315
1.672	-10.006796	-8.7043867	72.670517	0.61708647
1.673	-9.3866692	-8.4433537	71.529503	0.61850268
1.674	-10.071776	-8.1972342	72.748299	0.61896938
1.675	-10.126923	-8.7588177	76.378937	0.63214439
1.676	-10.622023	-8.8574514	73.955292	0.63148993
1.677	-9.7576361	-8.7470512	73.705315	0.63300806
1.678	-9.0885859	-8.7839947	73.933838	0.65080184
1.679	-9.2254858	-9.0959892	76.392349	0.64551252
1.68	-9.4434958	-9.0044003	77.677666	0.64559835
1.681	-9.3469009	-9.4998941	77.149269	0.65856415
1.682	-9.5949154	-9.6821766	76.751762	0.64797479
1.683	-9.3578081	-9.6997366	79.857765	0.65138656
1.684	-9.6169453	-9.7748384	80.733772	0.65241653
1.685	-9.6157656	-10.143195	77.842888	0.63928443
1.686	-10.414026	-10.593592	76.525925	0.6443699
1.687	-10.471784	-10.539268	77.518875	0.66277522
1.688	-10.512732	-10.414956	76.776978	0.65075356
1.689	-10.623525	-10.373507	77.331123	0.63803452
1.69	-11.11394	-9.5069389	76.474426	0.63325483
1.691	-10.558293	-9.3955021	73.415634	0.62556762
1.692	-11.579357	-9.3816261	73.927933	0.62458593
1.693	-11.62803	-9.4070539	75.059288	0.62906522
1.694	-11.429976	-9.2283831	73.219292	0.62748808
1.695	-10.593198	-9.1212378	70.537621	0.62121707
1.696	-9.5207796	-8.4011536	68.219658	0.61920005
1.697	-9.0543251	-8.4025126	70.330017	0.62106687
1.698	-9.0519648	-8.564518	73.858734	0.6166895
1.699	-9.3103151	-8.9655619	77.016769	0.62095958
1.7	-9.4045143	-9.2834578	74.371574	0.61737078
1.701	-9.7185831	-8.9226112	74.021278	0.61749953
1.702	-9.4138126	-9.0139847	76.59137	0.62667805
1.703	-9.6308928	-9.6428375	74.322754	0.61477977
1.704	-9.7551689	-9.483264	73.937592	0.61608869
1.705	-10.555933	-9.8674994	69.194908	0.61993498
1.706	-10.882269	-10.028325	66.5009	0.63153821
1.707	-11.246334	-10.279558	71.289711	0.62913495
1.708	-11.468885	-9.8951082	71.797188	0.62075037
1.709	-10.725949	-9.4358788	71.644302	0.63177425
1.71	-10.68754	-9.2768412	69.160042	0.62551397
1.711	-11.317752	-9.3008385	69.812355	0.61263937
1.712	-11.491667	-9.3119602	72.712357	0.62207538
1.713	-11.249052	-9.1073256	71.316536	0.62429088
1.714	-10.05647	-9.0193138	70.146553	0.62161404
1.715	-9.6437321	-8.5632305	69.224953	0.63368398
1.716	-8.7973337	-8.5278969	70.309097	0.62980551
1.717	-8.9046221	-8.6326466	75.317856	0.63549179
1.718	-9.1086493	-9.2274885	80.130272	0.64413387
1.719	-9.5287542	-9.3043785	78.148125	0.64585584
1.72	-9.5687733	-9.5677357	79.033791	0.64799625
1.721	-9.7640381	-9.5069389	82.345779	0.66296834
1.722	-9.5333681	-9.6976624	83.649872	0.67041951
1.723	-10.109435	-10.170839	79.475815	0.6710847
1.724	-10.749338	-10.678671	75.83284	0.6543799
1.725	-11.218868	-11.026751	75.558182	0.65039951
1.726	-11.28342	-10.633574	76.399323	0.62980551
1.727	-11.191366	-10.08694	76.29364	0.6241675
1.728	-10.618232	-9.7673998	75.11776	0.62813181
1.729	-10.540197	-9.3432169	73.666687	0.61514455
1.73	-10.74569	-9.4754324	73.882339	0.609469
1.731	-11.35187	-9.4976768	76.683098	0.61636764
1.732	-11.301409	-9.6883278	70.724838	0.62662441
1.733	-10.699556	-9.9017601	70.047852	0.62636155
1.734	-9.6458778	-8.75846	71.472107	0.62611479
1.735	-9.0964537	-8.791111	73.913452	0.61679143
1.736	-9.1865406	-9.1302853	75.751297	0.61444181
1.737	-9.4132404	-9.6036415	75.197159	0.61150748
1.738	-10.109435	-9.8368511	73.147949	0.60934025
1.739	-10.036014	-9.9114161	74.018059	0.60440499
1.74	-9.9107008	-9.7825985	76.720116	0.60218412
1.741	-9.6234541	-9.5558271	75.00618	0.60408849
1.742	-10.14788	-9.3981485	72.745079	0.61142701
1.743	-10.505865	-9.7585659	73.526672	0.61675388
1.744	-10.783707	-10.259496	78.178162	0.61954874
1.745	-11.128924	-10.324405	80.932793	0.63367862
1.746	-10.925542	-9.4812613	75.363991	0.62784749
1.747	-10.151241	-8.9762907	73.580322	0.6088199
1.748	-10.387133	-8.8888149	74.174164	0.6062879
1.749	-10.602067	-8.8387833	76.979752	0.61372834
1.75	-11.030791	-8.771513	75.280838	0.6205197
1.751	-10.973249	-9.0958815	72.785851	0.61850268
1.752	-10.379945	-9.0347633	71.47747	0.62135655
1.753	-9.6910458	-8.7800961	75.172478	0.62491316
1.754	-9.2128258	-8.5417376	81.079239	0.62540668
1.755	-8.9849453	-8.6725216	81.003067	0.62390465
1.756	-9.4515066	-9.0328674	77.363304	0.62430698
1.757	-9.8976116	-9.4892721	76.992088	0.6251331
1.758	-9.7546682	-9.499608	83.731407	0.62676924
1.759	-9.707819	-8.9324102	84.171829	0.63596386
1.76	-9.6402273	-9.0834007	79.789101	0.63272911
1.761	-10.429154	-9.341465	75.998062	0.63066918
1.762	-10.585688	-10.084651	74.889778	0.62219876
1.763	-11.515091	-10.399936	75.626846	0.63860315
1.764	-12.4171	-10.234462	74.299149	0.65016347
1.765	-11.220513	-9.6007452	72.481689	0.62945682
1.766	-10.86006	-9.6022472	71.275764	0.62713403
1.767	-10.854481	-9.135006	74.138222	0.62485951
1.768	-11.064551	-9.2264519	74.40966	0.62775093
1.769	-11.051462	-9.2715845	71.864777	0.63213903
1.77	-10.782741	-9.5271454	68.052826	0.64445573
1.771	-10.074745	-9.3607769	68.384346	0.64895111
1.772	-9.8784428	-9.6432314	75.453575	0.6507321
1.773	-9.9024038	-9.7034912	79.744576	0.65741616
1.774	-10.356806	-10.349332	77.779053	0.6697275
1.775	-12.686859	-11.909162	79.737602	0.70336241
1.776	-12.944494	-13.208781	81.853859	0.72682637
1.777	-12.596343	-12.913524	86.753723	0.74606854
1.778	-11.647342	-12.112043	85.502739	0.71181673
1.779	-11.509655	-12.338673	83.30011	0.69584686
1.78	-12.260674	-12.520562	78.879829	0.70665616
1.781	-12.179707	-12.372647	80.07019	0.69756883
1.782	-11.744044	-11.14627	79.601883	0.67933518
1.783	-12.164972	-10.774551	77.391739	0.67475396
1.784	-11.301123	-9.967063	75.631134	0.66587585
1.785	-11.052071	-9.8389606	77.85791	0.65219659
1.786	-10.46953	-9.4199286	81.541115	0.65799552
1.787	-10.908519	-9.5706329	83.903603	0.68113762
1.788	-10.429476	-9.576355	81.387695	0.6974991
1.789	-10.300158	-9.4447832	81.060463	0.6884225
1.79	-9.5622282	-9.2351065	82.67086	0.69014448
1.791	-10.052572	-9.4012957	85.058029	0.68026859
1.792	-9.6230612	-9.1272812	83.599442	0.67627209
1.793	-9.7823839	-9.122489	80.209671	0.66031295
1.794	-9.7750883	-9.3518	81.892487	0.66000181
1.795	-10.149132	-10.140441	85.646507	0.6593259
1.796	-10.603391	-10.687039	82.048058	0.65297443
1.797	-11.142157	-11.277912	77.153023	0.64544815
1.798	-11.310278	-11.232387	74.391418	0.65074819
1.799	-11.446641	-11.401437	73.505219	0.65340358
1.8	-11.422502	-11.273907	75.116692	0.6497826
1.801	-12.017737	-11.401759	78.281158	0.64977723
1.802	-11.397396	-10.504328	76.544701	0.65414387
1.803	-11.605857	-9.7623568	77.646011	0.6504156
1.804	-12.181423	-9.4695311	80.629166	0.64061481
1.805	-11.404692	-9.8896723	78.45282	0.64300197
1.806	-11.108361	-9.8416786	75.5158	0.64264792
1.807	-10.771547	-9.6313934	75.008865	0.64391929
1.808	-10.390566	-9.7241621	72.931229	0.64537841
1.809	-9.9741802	-9.7161875	74.501389	0.64006764
1.81	-9.9162445	-9.4656334	73.613045	0.64443964
1.811	-9.6703749	-9.5855103	73.194084	0.64006764
1.812	-10.618089	-10.41281	78.841743	0.64287859
1.813	-10.062907	-10.316394	77.989334	0.63985842
1.814	-10.096203	-10.102604	77.061295	0.64191836
1.815	-10.241364	-10.50819	74.361382	0.64037341
1.816	-10.697089	-10.479401	71.638397	0.64167696
1.817	-10.820005	-10.634611	70.704994	0.65124708
1.818	-10.941957	-10.578821	73.682777	0.64493316
1.819	-10.937916	-10.319469	75.198769	0.63205856
1.82	-11.40723	-10.482584	74.313103	0.64365643
1.821	-10.979865	-10.355769	76.912163	0.65058726
1.822	-11.001823	-9.7880707	79.702194	0.64358133
1.823	-11.067269	-9.6291409	79.900139	0.64567345
1.824	-11.32773	-9.8382101	76.716362	0.64866143
1.825	-10.883663	-9.7535591	74.821114	0.65662223
1.826	-10.375725	-9.5518217	72.554642	0.66293615
1.827	-10.164688	-9.735857	73.80616	0.65848368
1.828	-9.8774061	-9.6387253	77.889023	0.64464349
1.829	-9.3695383	-9.4183903	79.488693	0.65925616
1.83	-9.6569643	-9.364603	80.966049	0.67027467
1.831	-9.3784075	-9.4585524	84.048447	0.67346114
1.832	-9.0643749	-9.2480879	87.395309	0.67063409
1.833	-8.9590893	-9.387742	88.987999	0.67019957
1.834	-9.3534451	-9.4610558	88.379677	0.68303126
1.835	-10.809563	-10.770403	85.604126	0.69512266
1.836	-11.705457	-12.068306	83.977097	0.69829303
1.837	-11.944424	-12.307022	87.110458	0.69784778
1.838	-12.432907	-12.696873	86.604057	0.70589978
1.839	-12.778805	-12.73639	81.54863	0.7117148
1.84	-12.359736	-13.415276	85.206627	0.73220152
1.841	-12.96942	-13.391887	88.770744	0.73427218
1.842	-12.630246	-12.862383	87.992905	0.71343678
1.843	-12.979792	-13.165186	86.126083	0.72745401
1.844	-11.809133	-12.405155	83.215355	0.72053927
1.845	-11.195122	-11.532365	80.617897	0.71597952
1.846	-10.710285	-11.066376	79.82933	0.709966
1.847	-10.624168	-11.331413	83.029205	0.71603316
1.848	-10.82605	-11.843107	85.041939	0.73231953
1.849	-11.085365	-11.861382	83.83548	0.72800118
1.85	-10.588263	-11.954008	86.981712	0.72357017
1.851	-10.316608	-12.010585	90.630051	0.72547454
1.852	-9.9776487	-11.877511	90.610741	0.71871537
1.853	-9.9021893	-11.53823	86.383575	0.70909697
1.854	-10.822617	-11.809526	82.407471	0.71145731
1.855	-11.852692	-12.770973	83.828506	0.71316856
1.856	-11.746727	-12.485515	83.880539	0.70100206
1.857	-12.429474	-12.05561	84.016792	0.70890385
1.858	-11.736105	-11.572133	80.82872	0.69153386
1.859	-11.477505	-11.602495	82.557137	0.68608898
1.86	-10.79068	-10.72055	83.778076	0.68033832
1.861	-10.624168	-10.528968	82.402641	0.66325265
1.862	-10.461376	-10.274337	79.681274	0.67496318
1.863	-9.8581657	-10.375617	75.763641	0.68844396
1.864	-9.315608	-9.0088711	74.534653	0.66030222
1.865	-8.9878063	-7.9173546	77.822502	0.63802916
1.866	-8.8238697	-8.1674795	78.468918	0.64832884
1.867	-8.5998878	-8.324192	78.277939	0.63917714
1.868	-9.0909462	-8.6007814	77.761345	0.63065845
1.869	-8.8064175	-8.6013899	78.201233	0.61418968
1.87	-8.7882147	-8.9002953	80.27565	0.62107223
1.871	-9.0014677	-9.1916542	76.892845	0.61623889
1.872	-9.8809462	-9.4726429	71.310097	0.62450546
1.873	-10.64348	-9.8984699	68.640228	0.62631863
1.874	-11.03823	-10.405372	71.988159	0.62634009
1.875	-11.407516	-10.348831	73.970848	0.62549251
1.876	-11.566303	-10.434304	71.675949	0.61905521
1.877	-11.316393	-10.372435	69.617622	0.6126501
1.878	-11.250125	-9.8721132	72.467201	0.60862142
1.879	-11.381696	-9.6938353	72.633499	0.60154039
1.88	-11.498748	-9.5081196	72.25531	0.60846049
1.881	-10.715364	-9.2646818	66.685966	0.61032194
1.882	-10.078751	-9.2717991	64.480118	0.61081547
1.883	-9.3109589	-9.5137339	68.771118	0.6423797
1.884	-9.2294912	-11.212037	75.158531	0.70570129
1.885	-8.814393	-11.830662	82.02552	0.72798508
1.886	-8.336566	-9.2799168	74.55986	0.65893966
1.887	-8.6018543	-8.9729652	73.757881	0.63693482
1.888	-8.1411943	-9.2177258	76.735672	0.63726741
1.889	-8.182929	-9.1972694	75.825333	0.64107078
1.89	-8.9205008	-9.5816116	71.614258	0.64156431
1.891	-10.08787	-9.9128113	67.798553	0.62466639
1.892	-10.278056	-9.8744373	69.69165	0.63035268
1.893	-10.471533	-9.4198208	71.29776	0.6320532
1.894	-10.247622	-9.2239838	72.231171	0.63714939
1.895	-10.664723	-9.1233835	72.304665	0.63678998
1.896	-10.849545	-9.7373943	72.547134	0.62975186
1.897	-11.119376	-9.4207869	71.785385	0.62283713
1.898	-11.449073	-9.4565849	74.276085	0.62260646
1.899	-11.290322	-8.9232903	72.780487	0.62947291
1.9	-10.140978	-8.8158588	67.733643	0.63433307
1.901	-9.9616985	-8.6005316	69.833809	0.62860388
1.902	-9.9385242	-9.0320454	73.276161	0.62080938
1.903	-9.8837719	-9.3661051	73.23378	0.62753099
1.904	-10.076497	-9.5797882	74.971848	0.64544278
1.905	-10.589908	-9.8043423	78.493591	0.66987234
1.906	-10.563909	-9.9054079	84.486183	0.68015057
1.907	-11.267326	-10.78056	87.803001	0.69793898
1.908	-11.317823	-11.589013	88.496086	0.70918816
1.909	-12.091123	-12.088119	81.048126	0.69583076
1.91	-12.190865	-11.833416	74.67627	0.66502291
1.911	-11.932693	-11.787961	76.006111	0.64792114
